caller_rva,caller_type,caller_signature,caller_native_file,ghidra_call_target,callee_rva,callee_name_candidates,callee_alias_count,callee_selected_type,callee_selected_signature,callee_native_status,call_occurrences_in_pseudocode
0x16742A8,SummerWatermelonModel,public Task GetFirstTimeReward(TableMergeItem itemConfig) { },code/Ghidra_native_pseudocode/16742a8.c,0x2BB3638,0x2BA3638,MergeManager$$Refresh,1,MergeManager,public void Refresh(MergeBoardEnum boardId) { },decompiled_rebased_without_autoanalysis,1
0x1674C6C,SummerWatermelonModel,public string GetIllustratedProgress() { },code/Ghidra_native_pseudocode/1674c6c.c,0x1684D98,0x1674D98,Activity.SummerWatermelon_29.SummerWatermelonModel$$GetLineUnLockProgress,1,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",decompiled_rebased_without_autoanalysis,2
0x1674D98,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/1674d98.c,0x16850EC,0x16750EC,Activity.SummerWatermelon_29.SummerWatermelonModel$$AddUnlockItem,1,SummerWatermelonModel,private void AddUnlockItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1674D98,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/1674d98.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1674D98,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/1674d98.c,0x2BE1348,0x2BD1348,MergeManager$$IsItemGetGalleryAwards,1,MergeManager,public bool IsItemGetGalleryAwards(int id) { },decompiled_rebased_without_autoanalysis,1
0x1674D98,SummerWatermelonModel,"private ValueTuple<int, int> GetLineUnLockProgress(bool isMainLine) { }",code/Ghidra_native_pseudocode/1674d98.c,0x2BE153C,0x2BD153C,MergeManager$$IsUnLockMergeItem,1,MergeManager,public bool IsUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x16750EC,SummerWatermelonModel,private void AddUnlockItem(int id) { },code/Ghidra_native_pseudocode/16750ec.c,0x1687C38,0x1677C38,Activity.SummerWatermelon_29.SummerWatermelonModel$$UpdateBattlePassRedPoint,1,SummerWatermelonModel,public void UpdateBattlePassRedPoint() { },decompiled_rebased_without_autoanalysis,1
0x16750EC,SummerWatermelonModel,private void AddUnlockItem(int id) { },code/Ghidra_native_pseudocode/16750ec.c,0x298FD74,0x297FD74,BaseEvent$$.ctor,1,BaseEvent,"public void .ctor(string type, object[] datas) { }",decompiled_rebased_without_autoanalysis,1
0x1675554,SummerWatermelonModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1675554.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1675554,SummerWatermelonModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1675554.c,0x2BE1608,0x2BD1608,MergeManager$$RemoveUnLockMergeItem,1,MergeManager,public void RemoveUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1675784,SummerWatermelonModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/1675784.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1675784,SummerWatermelonModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/1675784.c,0x2BE17E0,0x2BD17E0,MergeManager$$AddUnlockMergeItem,1,MergeManager,public void AddUnlockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x16757EC,SummerWatermelonModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/16757ec.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x16757EC,SummerWatermelonModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/16757ec.c,0x2BE17E0,0x2BD17E0,MergeManager$$AddUnlockMergeItem,1,MergeManager,public void AddUnlockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1675E10,SummerWatermelonModel,public int CanMoveUp() { },code/Ghidra_native_pseudocode/1675e10.c,0x16862E4,0x16762E4,Activity.SummerWatermelon_29.SummerWatermelonModel$$IsUnLockBoard,1,SummerWatermelonModel,private bool IsUnLockBoard() { },decompiled_rebased_without_autoanalysis,1
0x1675E10,SummerWatermelonModel,public int CanMoveUp() { },code/Ghidra_native_pseudocode/1675e10.c,0x2BE153C,0x2BD153C,MergeManager$$IsUnLockMergeItem,1,MergeManager,public bool IsUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1676798,SummerWatermelonModel,public void TryTransferItems() { },code/Ghidra_native_pseudocode/1676798.c,0x26EFD30,0x26DFD30,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_MoveStep,1,StorageSummerWatermelonTen,public void set_MoveStep(int value) { },decompiled_rebased_without_autoanalysis,1
0x1676798,SummerWatermelonModel,public void TryTransferItems() { },code/Ghidra_native_pseudocode/1676798.c,0x2BD2CF0,0x2BC2CF0,MergeManager$$SetNewBoardItem,1,MergeManager,"public void SetNewBoardItem(int index, int id, int state, RefreshItemSource source, MergeBoardEnum boardId, int oldIndex = -1, bool isDispatchEvent = True, int oldId = -1, int existTime = 0) { }",decompiled_rebased_without_autoanalysis,1
0x1676808,SummerWatermelonModel,private void TransferItemsToUnSet(int moveCount) { },code/Ghidra_native_pseudocode/1676808.c,0x26EFD30,0x26DFD30,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_MoveStep,1,StorageSummerWatermelonTen,public void set_MoveStep(int value) { },decompiled_rebased_without_autoanalysis,1
0x1676808,SummerWatermelonModel,private void TransferItemsToUnSet(int moveCount) { },code/Ghidra_native_pseudocode/1676808.c,0x2BD2CF0,0x2BC2CF0,MergeManager$$SetNewBoardItem,1,MergeManager,"public void SetNewBoardItem(int index, int id, int state, RefreshItemSource source, MergeBoardEnum boardId, int oldIndex = -1, bool isDispatchEvent = True, int oldId = -1, int existTime = 0) { }",decompiled_rebased_without_autoanalysis,1
0x16770F0,SummerWatermelonModel,public void DebugSetBuyTime() { },code/Ghidra_native_pseudocode/16770f0.c,0x26EFDF4,0x26DFDF4,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_RefreshNextTime,1,StorageSummerWatermelonTen,public void set_RefreshNextTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1677350,SummerWatermelonModel,public void DebugSetEndTime() { },code/Ghidra_native_pseudocode/1677350.c,0x26EF580,0x26DF580,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_ActivityEndTime,1,StorageSummerWatermelonTen,public void set_ActivityEndTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x16773F4,SummerWatermelonModel,public void DebugSetStartTime() { },code/Ghidra_native_pseudocode/16773f4.c,0x26EF4B0,0x26DF4B0,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_StartActivityTime,1,StorageSummerWatermelonTen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x167752C,SummerWatermelonModel,public void DebugSetSummerWatermelonTenBP() { },code/Ghidra_native_pseudocode/167752c.c,0x1687C38,0x1677C38,Activity.SummerWatermelon_29.SummerWatermelonModel$$UpdateBattlePassRedPoint,1,SummerWatermelonModel,public void UpdateBattlePassRedPoint() { },decompiled_rebased_without_autoanalysis,1
0x167752C,SummerWatermelonModel,public void DebugSetSummerWatermelonTenBP() { },code/Ghidra_native_pseudocode/167752c.c,0x298FD74,0x297FD74,BaseEvent$$.ctor,1,BaseEvent,"public void .ctor(string type, object[] datas) { }",decompiled_rebased_without_autoanalysis,1
0x16778A8,SummerWatermelonModel,"public bool IsGetReward(int id, bool isNormal) { }",code/Ghidra_native_pseudocode/16778a8.c,0x1687978,0x1677978,Activity.SummerWatermelon_29.SummerWatermelonModel$$GetStorageReward,1,SummerWatermelonModel,private StorageSummerWatermelonTenBattlePassReward GetStorageReward(int id) { },decompiled_rebased_without_autoanalysis,1
0x16781E4,SummerWatermelonModel,public string GetBpPrice() { },code/Ghidra_native_pseudocode/16781e4.c,0x16882D4,0x16782D4,Activity.SummerWatermelon_29.SummerWatermelonModel$$GetBPShopId,1,SummerWatermelonModel,public int GetBPShopId() { },decompiled_rebased_without_autoanalysis,1
0x16786E8,SummerWatermelonModel,public BattlePassTwentyNine GetFrontRewardConfig(int score = -1) { },code/Ghidra_native_pseudocode/16786e8.c,0x1688960,0x1678960,Activity.SummerWatermelon_29.SummerWatermelonModel$$GetCurrentScore,1,SummerWatermelonModel,private int GetCurrentScore() { },decompiled_rebased_without_autoanalysis,1
0x16786E8,SummerWatermelonModel,public BattlePassTwentyNine GetFrontRewardConfig(int score = -1) { },code/Ghidra_native_pseudocode/16786e8.c,0x1688A1C,0x1678A1C,Activity.SummerWatermelon_29.SummerWatermelonModel$$GetRewardConfig,1,SummerWatermelonModel,"public BattlePassTwentyNine GetRewardConfig(int score, out bool isEnd) { }",decompiled_rebased_without_autoanalysis,1
0x16786E8,SummerWatermelonModel,public BattlePassTwentyNine GetFrontRewardConfig(int score = -1) { },code/Ghidra_native_pseudocode/16786e8.c,0x168D38C,0x167D38C,Activity.SummerWatermelon_29.SummerWatermelonModel.<>c__DisplayClass132_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass132_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1678E80,SummerWatermelonModel,private void RefreshNexTime(ulong endTime) { },code/Ghidra_native_pseudocode/1678e80.c,0x26EFA30,0x26DFA30,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_GiftBuyNum,1,StorageSummerWatermelonTen,public void set_GiftBuyNum(int value) { },decompiled_rebased_without_autoanalysis,1
0x1678E80,SummerWatermelonModel,private void RefreshNexTime(ulong endTime) { },code/Ghidra_native_pseudocode/1678e80.c,0x26EFAEC,0x26DFAEC,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_OneByOneIndex,1,StorageSummerWatermelonTen,public void set_OneByOneIndex(int value) { },decompiled_rebased_without_autoanalysis,1
0x1678E80,SummerWatermelonModel,private void RefreshNexTime(ulong endTime) { },code/Ghidra_native_pseudocode/1678e80.c,0x26EFDF4,0x26DFDF4,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_RefreshNextTime,1,StorageSummerWatermelonTen,public void set_RefreshNextTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1679290,SummerWatermelonModel,public bool IsPackageOpened(SummerWatermelonTwentyNinePackageConfig config) { },code/Ghidra_native_pseudocode/1679290.c,0x2E61F28,0x2E51F28,Gameplay.UserData$$GetRes,1,UserData,public int GetRes(UserData.ResourceId resourceId) { },decompiled_rebased_without_autoanalysis,1
0x16795D0,SummerWatermelonModel,public void DebugSetGiftTime() { },code/Ghidra_native_pseudocode/16795d0.c,0x26EF4B0,0x26DF4B0,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_StartActivityTime,1,StorageSummerWatermelonTen,public void set_StartActivityTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1679D08,SummerWatermelonModel,public bool IsSummerWatermelonItemId(int itemId) { },code/Ghidra_native_pseudocode/1679d08.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x1679E48,SummerWatermelonModel,public void PurchasePackageSuccess(TableShop shopConfig) { },code/Ghidra_native_pseudocode/1679e48.c,0x168D3D4,0x167D3D4,Activity.SummerWatermelon_29.SummerWatermelonModel.<>c__DisplayClass153_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass153_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1679E48,SummerWatermelonModel,public void PurchasePackageSuccess(TableShop shopConfig) { },code/Ghidra_native_pseudocode/1679e48.c,0x168D668,0x167D668,Activity.SummerWatermelon_29.SummerWatermelonModel.<>c__DisplayClass153_1$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass153_1,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1679E48,SummerWatermelonModel,public void PurchasePackageSuccess(TableShop shopConfig) { },code/Ghidra_native_pseudocode/1679e48.c,0x2E64460,0x2E54460,Gameplay.UserData$$AddRes,1,UserData,"public void AddRes(int id, int count, GameBIManager.ItemChangeReasonArgs reason, bool isEvent = True, ShowRewardType rewardType = 0, bool isIgnore = False) { }",decompiled_rebased_without_autoanalysis,2
0x1679E48,SummerWatermelonModel,public void PurchasePackageSuccess(TableShop shopConfig) { },code/Ghidra_native_pseudocode/1679e48.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,2
0x167B05C,SummerWatermelonModel,public void AddNewGiftsRewards(SummerWatermelonTwentyNinePackageFourReward _reward) { },code/Ghidra_native_pseudocode/167b05c.c,0x2E64460,0x2E54460,Gameplay.UserData$$AddRes,1,UserData,"public void AddRes(int id, int count, GameBIManager.ItemChangeReasonArgs reason, bool isEvent = True, ShowRewardType rewardType = 0, bool isIgnore = False) { }",decompiled_rebased_without_autoanalysis,1
0x167B05C,SummerWatermelonModel,public void AddNewGiftsRewards(SummerWatermelonTwentyNinePackageFourReward _reward) { },code/Ghidra_native_pseudocode/167b05c.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x167B744,SummerWatermelonModel,public void GiftBagSendOneGetReward(int index) { },code/Ghidra_native_pseudocode/167b744.c,0x168D708,0x167D708,Activity.SummerWatermelon_29.SummerWatermelonModel.<>c__DisplayClass154_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass154_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x167D710,SummerWatermelonModel.<>c__DisplayClass154_0,internal void <GiftBagSendOneGetReward>b__1() { },code/Ghidra_native_pseudocode/167d710.c,0x26EFAEC,0x26DFAEC,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_OneByOneIndex,1,StorageSummerWatermelonTen,public void set_OneByOneIndex(int value) { },decompiled_rebased_without_autoanalysis,1
0x167DB90,SummerWatermelonModel.<>c__DisplayClass87_0,internal void <OnNewItem>b__0() { },code/Ghidra_native_pseudocode/167db90.c,0x168DBBC,0x167DBBC,Activity.SummerWatermelon_29.SummerWatermelonModel.<>c__DisplayClass88_0$$.ctor,1,SummerWatermelonModel.<>c__DisplayClass88_0,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x167DB90,SummerWatermelonModel.<>c__DisplayClass87_0,internal void <OnNewItem>b__0() { },code/Ghidra_native_pseudocode/167db90.c,0x2BB3638,0x2BA3638,MergeManager$$Refresh,1,MergeManager,public void Refresh(MergeBoardEnum boardId) { },decompiled_rebased_without_autoanalysis,1
0x167DBC4,SummerWatermelonModel.<>c__DisplayClass88_0,internal void <GetFirstTimeReward>b__0() { },code/Ghidra_native_pseudocode/167dbc4.c,0x2BB3638,0x2BA3638,MergeManager$$Refresh,1,MergeManager,public void Refresh(MergeBoardEnum boardId) { },decompiled_rebased_without_autoanalysis,1
0x167DBC4,SummerWatermelonModel.<>c__DisplayClass88_0,internal void <GetFirstTimeReward>b__0() { },code/Ghidra_native_pseudocode/167dbc4.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x167DF58,SummerWatermelonModel.<OnNewItem>d__87,private void MoveNext() { },code/Ghidra_native_pseudocode/167df58.c,0x26EF3DC,0x26DF3DC,DragonU3DSDK.Storage.StorageSummerWatermelonTen$$set_MaxUnlockLevel,1,StorageSummerWatermelonTen,public void set_MaxUnlockLevel(int value) { },decompiled_rebased_without_autoanalysis,1
0x167DF58,SummerWatermelonModel.<OnNewItem>d__87,private void MoveNext() { },code/Ghidra_native_pseudocode/167df58.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x169F738,SummerWatermelonModel,public static SummerWatermelonModel get_Instance() { },code/Ghidra_native_pseudocode/169f738.c,0x16B6A30,0x16A6A30,Activity.SummerWatermelon_19.SummerWatermelonModel$$.ctor,1,SummerWatermelonModel,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x169F81C,SummerWatermelonModel,public void UpdateTime() { },code/Ghidra_native_pseudocode/169f81c.c,0x16B8874,0x16A8874,Activity.SummerWatermelon_19.SummerWatermelonModel$$IsOpened,1,SummerWatermelonModel,public bool IsOpened(bool hasLog = False) { },decompiled_rebased_without_autoanalysis,1
0x169F81C,SummerWatermelonModel,public void UpdateTime() { },code/Ghidra_native_pseudocode/169f81c.c,0x16BB538,0x16AB538,Activity.SummerWatermelon_19.SummerWatermelonModel$$EndActivity,1,SummerWatermelonModel,public void EndActivity() { },decompiled_rebased_without_autoanalysis,1
0x169F81C,SummerWatermelonModel,public void UpdateTime() { },code/Ghidra_native_pseudocode/169f81c.c,0x16BB590,0x16AB590,Activity.SummerWatermelon_19.SummerWatermelonModel$$StartActivity,1,SummerWatermelonModel,public void StartActivity() { },decompiled_rebased_without_autoanalysis,1
0x169FA88,SummerWatermelonModel,public bool get_IsStart() { },code/Ghidra_native_pseudocode/169fa88.c,0x16B6BE8,0x16A6BE8,Activity.SummerWatermelon_19.SummerWatermelonModel$$get_StorageSummerWatermelon,1,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },decompiled_rebased_without_autoanalysis,1
0x169FA88,SummerWatermelonModel,public bool get_IsStart() { },code/Ghidra_native_pseudocode/169fa88.c,0x16B8874,0x16A8874,Activity.SummerWatermelon_19.SummerWatermelonModel$$IsOpened,1,SummerWatermelonModel,public bool IsOpened(bool hasLog = False) { },decompiled_rebased_without_autoanalysis,1
0x16A0A24,SummerWatermelonModel,public bool CanShowBattlePass() { },code/Ghidra_native_pseudocode/16a0a24.c,0x16B6BE8,0x16A6BE8,Activity.SummerWatermelon_19.SummerWatermelonModel$$get_StorageSummerWatermelon,1,SummerWatermelonModel,public StorageSummerWatermelonFifteen get_StorageSummerWatermelon() { },decompiled_rebased_without_autoanalysis,3
