source_file,namespace,type,typedef_index,declaration_with_inheritance_and_interfaces,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass135_0,5548,private sealed class SummerWatermelonModel.<>c__DisplayClass135_0 // TypeDefIndex: 5548,code/Il2CppDumper_type_signatures/05548.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass163_0,5549,private sealed class SummerWatermelonModel.<>c__DisplayClass163_0 // TypeDefIndex: 5549,code/Il2CppDumper_type_signatures/05549.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass163_1,5550,private sealed class SummerWatermelonModel.<>c__DisplayClass163_1 // TypeDefIndex: 5550,code/Il2CppDumper_type_signatures/05550.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass164_0,5551,private sealed class SummerWatermelonModel.<>c__DisplayClass164_0 // TypeDefIndex: 5551,code/Il2CppDumper_type_signatures/05551.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5552,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 5552,code/Il2CppDumper_type_signatures/05552.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5553,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 5553,code/Il2CppDumper_type_signatures/05553.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5554,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 5554,code/Il2CppDumper_type_signatures/05554.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5555,private sealed class SummerWatermelonModel.<>c__DisplayClass96_0 // TypeDefIndex: 5555,code/Il2CppDumper_type_signatures/05555.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass97_0,5556,private sealed class SummerWatermelonModel.<>c__DisplayClass97_0 // TypeDefIndex: 5556,code/Il2CppDumper_type_signatures/05556.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__96,5557,private struct SummerWatermelonModel.<OnNewItem>d__96 : IAsyncStateMachine // TypeDefIndex: 5557,code/Il2CppDumper_type_signatures/05557.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_11/SummerWatermelonModel.cs,Activity.SummerWatermelon_11,SummerWatermelonModel,5558,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5558,code/Il2CppDumper_type_signatures/05558.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_18,SummerWatermelonMergeBoard,5611,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5611,code/Il2CppDumper_type_signatures/05611.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_18,SummerWatermelonMergeBoard_Big,5612,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 5612,code/Il2CppDumper_type_signatures/05612.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5613,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5613,code/Il2CppDumper_type_signatures/05613.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass131_0,5614,private sealed class SummerWatermelonModel.<>c__DisplayClass131_0 // TypeDefIndex: 5614,code/Il2CppDumper_type_signatures/05614.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass149_0,5615,private sealed class SummerWatermelonModel.<>c__DisplayClass149_0 // TypeDefIndex: 5615,code/Il2CppDumper_type_signatures/05615.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass149_1,5616,private sealed class SummerWatermelonModel.<>c__DisplayClass149_1 // TypeDefIndex: 5616,code/Il2CppDumper_type_signatures/05616.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass150_0,5617,private sealed class SummerWatermelonModel.<>c__DisplayClass150_0 // TypeDefIndex: 5617,code/Il2CppDumper_type_signatures/05617.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,5618,private sealed class SummerWatermelonModel.<>c__DisplayClass50_0 // TypeDefIndex: 5618,code/Il2CppDumper_type_signatures/05618.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,5619,private sealed class SummerWatermelonModel.<>c__DisplayClass50_1 // TypeDefIndex: 5619,code/Il2CppDumper_type_signatures/05619.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,5620,private sealed class SummerWatermelonModel.<>c__DisplayClass54_0 // TypeDefIndex: 5620,code/Il2CppDumper_type_signatures/05620.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,5621,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 5621,code/Il2CppDumper_type_signatures/05621.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,5622,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 5622,code/Il2CppDumper_type_signatures/05622.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,5623,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 5623,code/Il2CppDumper_type_signatures/05623.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/SummerWatermelonModel.cs,Activity.SummerWatermelon_18,SummerWatermelonModel,5624,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5624,code/Il2CppDumper_type_signatures/05624.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonMergeBoard.cs,,SummerWatermelonMergeBoard.<>c,5674,private sealed class SummerWatermelonMergeBoard.<>c // TypeDefIndex: 5674,code/Il2CppDumper_type_signatures/05674.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_8/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_8,SummerWatermelonMergeBoard,5675,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5675,code/Il2CppDumper_type_signatures/05675.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c.<<UseMergeItem>b__87_0>d,5676,private struct SummerWatermelonModel.<>c.<<UseMergeItem>b__87_0>d : IAsyncStateMachine // TypeDefIndex: 5676,code/Il2CppDumper_type_signatures/05676.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5677,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5677,code/Il2CppDumper_type_signatures/05677.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass120_0,5678,private sealed class SummerWatermelonModel.<>c__DisplayClass120_0 // TypeDefIndex: 5678,code/Il2CppDumper_type_signatures/05678.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass121_0,5679,private sealed class SummerWatermelonModel.<>c__DisplayClass121_0 // TypeDefIndex: 5679,code/Il2CppDumper_type_signatures/05679.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass121_1,5680,private sealed class SummerWatermelonModel.<>c__DisplayClass121_1 // TypeDefIndex: 5680,code/Il2CppDumper_type_signatures/05680.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass122_0,5681,private sealed class SummerWatermelonModel.<>c__DisplayClass122_0 // TypeDefIndex: 5681,code/Il2CppDumper_type_signatures/05681.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass42_0,5682,private sealed class SummerWatermelonModel.<>c__DisplayClass42_0 // TypeDefIndex: 5682,code/Il2CppDumper_type_signatures/05682.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass75_0,5683,private sealed class SummerWatermelonModel.<>c__DisplayClass75_0 // TypeDefIndex: 5683,code/Il2CppDumper_type_signatures/05683.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,5684,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 5684,code/Il2CppDumper_type_signatures/05684.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_1,5685,private sealed class SummerWatermelonModel.<>c__DisplayClass88_1 // TypeDefIndex: 5685,code/Il2CppDumper_type_signatures/05685.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass89_0,5686,private sealed class SummerWatermelonModel.<>c__DisplayClass89_0 // TypeDefIndex: 5686,code/Il2CppDumper_type_signatures/05686.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass93_0,5687,private sealed class SummerWatermelonModel.<>c__DisplayClass93_0 // TypeDefIndex: 5687,code/Il2CppDumper_type_signatures/05687.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass94_0,5688,private sealed class SummerWatermelonModel.<>c__DisplayClass94_0 // TypeDefIndex: 5688,code/Il2CppDumper_type_signatures/05688.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass94_1,5689,private sealed class SummerWatermelonModel.<>c__DisplayClass94_1 // TypeDefIndex: 5689,code/Il2CppDumper_type_signatures/05689.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass94_2,5690,private sealed class SummerWatermelonModel.<>c__DisplayClass94_2 // TypeDefIndex: 5690,code/Il2CppDumper_type_signatures/05690.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__74,5691,private struct SummerWatermelonModel.<OnNewItem>d__74 : IAsyncStateMachine // TypeDefIndex: 5691,code/Il2CppDumper_type_signatures/05691.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<UseMergeItem>d__87,5692,private struct SummerWatermelonModel.<UseMergeItem>d__87 : IAsyncStateMachine // TypeDefIndex: 5692,code/Il2CppDumper_type_signatures/05692.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_8/SummerWatermelonModel.cs,Activity.SummerWatermelon_8,SummerWatermelonModel,5693,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5693,code/Il2CppDumper_type_signatures/05693.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_33/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_33,SummerWatermelonMergeBoard,5734,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5734,code/Il2CppDumper_type_signatures/05734.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_33/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_33,SummerWatermelonMergeBoard_Big,5735,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 5735,code/Il2CppDumper_type_signatures/05735.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5736,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5736,code/Il2CppDumper_type_signatures/05736.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass132_0,5737,private sealed class SummerWatermelonModel.<>c__DisplayClass132_0 // TypeDefIndex: 5737,code/Il2CppDumper_type_signatures/05737.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,5738,private sealed class SummerWatermelonModel.<>c__DisplayClass153_0 // TypeDefIndex: 5738,code/Il2CppDumper_type_signatures/05738.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,5739,private sealed class SummerWatermelonModel.<>c__DisplayClass153_1 // TypeDefIndex: 5739,code/Il2CppDumper_type_signatures/05739.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,5740,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 5740,code/Il2CppDumper_type_signatures/05740.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,5741,private sealed class SummerWatermelonModel.<>c__DisplayClass50_0 // TypeDefIndex: 5741,code/Il2CppDumper_type_signatures/05741.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,5742,private sealed class SummerWatermelonModel.<>c__DisplayClass50_1 // TypeDefIndex: 5742,code/Il2CppDumper_type_signatures/05742.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,5743,private sealed class SummerWatermelonModel.<>c__DisplayClass54_0 // TypeDefIndex: 5743,code/Il2CppDumper_type_signatures/05743.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,5744,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 5744,code/Il2CppDumper_type_signatures/05744.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,5745,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 5745,code/Il2CppDumper_type_signatures/05745.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,5746,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 5746,code/Il2CppDumper_type_signatures/05746.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_33/SummerWatermelonModel.cs,Activity.SummerWatermelon_33,SummerWatermelonModel,5747,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5747,code/Il2CppDumper_type_signatures/05747.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_30,SummerWatermelonMergeBoard1,5799,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 5799,code/Il2CppDumper_type_signatures/05799.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_30,SummerWatermelonMergeBoard2,5800,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 5800,code/Il2CppDumper_type_signatures/05800.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_30,SummerWatermelonMergeBoard3,5801,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 5801,code/Il2CppDumper_type_signatures/05801.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_30,SummerWatermelonMergeBoard4,5802,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 5802,code/Il2CppDumper_type_signatures/05802.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5803,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5803,code/Il2CppDumper_type_signatures/05803.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass142_0,5804,private sealed class SummerWatermelonModel.<>c__DisplayClass142_0 // TypeDefIndex: 5804,code/Il2CppDumper_type_signatures/05804.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,5805,private sealed class SummerWatermelonModel.<>c__DisplayClass170_0 // TypeDefIndex: 5805,code/Il2CppDumper_type_signatures/05805.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_1,5806,private sealed class SummerWatermelonModel.<>c__DisplayClass170_1 // TypeDefIndex: 5806,code/Il2CppDumper_type_signatures/05806.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,5807,private sealed class SummerWatermelonModel.<>c__DisplayClass171_0 // TypeDefIndex: 5807,code/Il2CppDumper_type_signatures/05807.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5808,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 5808,code/Il2CppDumper_type_signatures/05808.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5809,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 5809,code/Il2CppDumper_type_signatures/05809.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5810,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 5810,code/Il2CppDumper_type_signatures/05810.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,5811,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 5811,code/Il2CppDumper_type_signatures/05811.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,5812,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 5812,code/Il2CppDumper_type_signatures/05812.txt
