source_file,namespace,type,typedef_index,field_declaration_and_offset
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,"private Dictionary<int, SummerWatermelonTwentyNineProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,"private Dictionary<int, SummerWatermelonTwentyNineFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,"private Dictionary<int, SummerWatermelonTwentyNineMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,Activity.SummerWatermelon_29,SummerWatermelonModel,4993,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5049,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5049,public static Action <>9__165_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5049,public static Predicate<SummerWatermelonNineteenPackageConfig> <>9__168_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass141_0,5050,public BattlePassNineteen config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,5051,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,5051,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_1,5052,public SummerWatermelonNineteenPackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,5053,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,5053,public SummerWatermelonNineteenPackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,5053,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5054,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5054,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5054,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5055,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5055,public SummerWatermelonModel.<>c__DisplayClass52_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5056,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5056,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,5057,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,5057,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,5058,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,5058,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,public Vector3 startPos; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,private SummerWatermelonModel.<>c__DisplayClass98_0 <>8__1; // 0x2C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,private TaskAwaiter <>u__1; // 0x30
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5059,private TaskAwaiter<bool> <>u__2; // 0x34
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public const int BOARD_WIDTH = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public const int BOARD_HEIGHT = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public const int BOARD_WIDTH_BIG = 6;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public const int BOARD_HEIGHT_BIG = 8;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,"private Dictionary<int, SummerWatermelonNineteenProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,"private Dictionary<int, SummerWatermelonNineteenFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,"private Dictionary<int, SummerWatermelonNineteenMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,Activity.SummerWatermelon_19,SummerWatermelonModel,5060,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5115,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5115,public static Predicate<SummerWatermelonNinePackageConfig> <>9__125_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass124_0,5116,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass124_0,5116,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass124_1,5117,public SummerWatermelonNinePackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass125_0,5118,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass125_0,5118,public SummerWatermelonNinePackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass125_0,5118,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5119,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5119,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5119,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5120,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5120,public SummerWatermelonModel.<>c__DisplayClass52_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5121,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5121,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass95_0,5122,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass95_0,5122,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5123,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5123,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,private SummerWatermelonModel.<>c__DisplayClass95_0 <>8__1; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,private TaskAwaiter <>u__1; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,private TaskAwaiter<bool> <>u__2; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_9/SummerWatermelonModel.cs,Activity.SummerWatermelon_9,SummerWatermelonModel,5125,public static bool InGuideChain; // 0x0
