assembly,type_file,source_file,line,namespace,kind,name,declaration,role
Mansion.Scripts,MenuController.cs,source/AssetRipper/Mansion.Scripts/MenuController.cs,1832,,struct,_003CShowProgressionEventProgressionPopup_003Ed__433,public struct _003CShowProgressionEventProgressionPopup_003Ed__433 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,MenuController.cs,source/AssetRipper/Mansion.Scripts/MenuController.cs,1880,,struct,_003CShowProgressionEventStartPopup_003Ed__434,public struct _003CShowProgressionEventStartPopup_003Ed__434 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,MenuController.cs,source/AssetRipper/Mansion.Scripts/MenuController.cs,1928,,struct,_003CTransitionWatchdogTask_003Ed__599,public struct _003CTransitionWatchdogTask_003Ed__599 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,MenuController.cs,source/AssetRipper/Mansion.Scripts/MenuController.cs,1972,,struct,_003CWaitForClose_003Ed__230,public struct _003CWaitForClose_003Ed__230 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,Merge/AutoMerge/AutoMergeController.cs,source/AssetRipper/Mansion.Scripts/Merge/AutoMerge/AutoMergeController.cs,26,Merge.AutoMerge,class,AutoMergeController,public class AutoMergeController : ITickSystem,棋盘与物品界面直接引用
Mansion.Scripts,Merge/AutoMerge/AutoMergeController.cs,source/AssetRipper/Mansion.Scripts/Merge/AutoMerge/AutoMergeController.cs,28,Merge.AutoMerge,class,AutoMergeCandidate,public class AutoMergeCandidate,棋盘与物品界面直接引用
Mansion.Scripts,Merge/AutoMerge/AutoMergeController.cs,source/AssetRipper/Mansion.Scripts/Merge/AutoMerge/AutoMergeController.cs,48,Merge.AutoMerge,struct,_003CLoadAndCreateAutoMergeEffectHandler_003Ed__30,public struct _003CLoadAndCreateAutoMergeEffectHandler_003Ed__30 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,Merge/BoardItemHandler.cs,source/AssetRipper/Mansion.Scripts/Merge/BoardItemHandler.cs,24,Merge,class,BoardItemHandler,public class BoardItemHandler : MonoBehaviour,棋盘与物品界面直接引用
Mansion.Scripts,Merge/IBoardController.cs,source/AssetRipper/Mansion.Scripts/Merge/IBoardController.cs,20,Merge,interface,IBoardController,public interface IBoardController : ISharedBoardController,棋盘与物品界面直接引用
Mansion.Scripts,PocketPosition.cs,source/AssetRipper/Mansion.Scripts/PocketPosition.cs,1,,enum,PocketPosition,public enum PocketPosition,物品视觉与交互
Mansion.Scripts,TimedMergeBoardStateChanger.cs,source/AssetRipper/Mansion.Scripts/TimedMergeBoardStateChanger.cs,9,,class,TimedMergeBoardStateChanger,public static class TimedMergeBoardStateChanger,物品视觉与交互
Mansion.Scripts,UI/Board/BoardCoordinates.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardCoordinates.cs,6,UI.Board,class,BoardCoordinates,public class BoardCoordinates : MonoBehaviour,棋盘界面与交互
Mansion.Scripts,UI/Board/BoardItemInfoPanel.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardItemInfoPanel.cs,6,UI.Board,class,BoardItemInfoPanel,"public class BoardItemInfoPanel : MonoBehaviour, IItemInfoPanel",棋盘界面与交互
Mansion.Scripts,UI/Board/BoardViewTaskHandler.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardViewTaskHandler.cs,42,UI.Board,class,BoardViewTaskHandler,"public class BoardViewTaskHandler : MonoBehaviour, ITaskTab",棋盘界面与交互
Mansion.Scripts,UI/Board/BoardViewTaskHandler.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardViewTaskHandler.cs,44,UI.Board,struct,TaskSortEntry,public readonly struct TaskSortEntry,棋盘界面与交互
Mansion.Scripts,UI/Board/BoardViewTaskHandler.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardViewTaskHandler.cs,99,UI.Board,enum,CardInfoGroup,public enum CardInfoGroup,棋盘界面与交互
Mansion.Scripts,UI/Board/BoardViewTaskHandler.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardViewTaskHandler.cs,109,UI.Board,struct,_003CDisableOverlayIfNeededAsync_003Ed__144,public struct _003CDisableOverlayIfNeededAsync_003Ed__144 : IAsyncStateMachine,棋盘界面与交互
Mansion.Scripts,UI/Board/BoardViewTaskHandler.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardViewTaskHandler.cs,146,UI.Board,struct,_003CLoadTaskItemsAsync_003Ed__128,public struct _003CLoadTaskItemsAsync_003Ed__128 : IAsyncStateMachine,棋盘界面与交互
Mansion.Scripts,UI/Board/BoardViewTaskHandler.cs,source/AssetRipper/Mansion.Scripts/UI/Board/BoardViewTaskHandler.cs,198,UI.Board,struct,_003CPollSorting_003Ed__137,public struct _003CPollSorting_003Ed__137 : IAsyncStateMachine,棋盘界面与交互
Mansion.Scripts,UI/Board/IItemInfoPanel.cs,source/AssetRipper/Mansion.Scripts/UI/Board/IItemInfoPanel.cs,5,UI.Board,interface,IItemInfoPanel,public interface IItemInfoPanel,棋盘界面与交互
Mansion.Scripts,UI/Board/IPanelContent.cs,source/AssetRipper/Mansion.Scripts/UI/Board/IPanelContent.cs,3,UI.Board,interface,IPanelContent,public interface IPanelContent,棋盘界面与交互
Mansion.Scripts,UI/Board/UndoContent.cs,source/AssetRipper/Mansion.Scripts/UI/Board/UndoContent.cs,3,UI.Board,class,UndoContent,public class UndoContent : IPanelContent,棋盘界面与交互
Mansion.Scripts,UI/IMenuController.cs,source/AssetRipper/Mansion.Scripts/UI/IMenuController.cs,61,UI,interface,IMenuController,public interface IMenuController,棋盘与物品界面直接引用
Mansion.Scripts,UI/InventoryItemFrame.cs,source/AssetRipper/Mansion.Scripts/UI/InventoryItemFrame.cs,18,UI,class,InventoryItemFrame,public class InventoryItemFrame : MonoBehaviour,棋盘与物品界面直接引用
Mansion.Scripts,UI/Popups/InventorySlotsView.cs,source/AssetRipper/Mansion.Scripts/UI/Popups/InventorySlotsView.cs,13,UI.Popups,class,InventorySlotsView,public class InventorySlotsView : MonoBehaviour,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,60,,class,UnityBoardController,"public class UnityBoardController : IBoardController, ISharedBoardController, IMainStateBoardEvents, ITickSystem, IApplicationPauseSystem, IApplicationFocusSystem",棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,62,,struct,DelayedTapHintData,public struct DelayedTapHintData,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,87,,class,DelayedCollectibleBoardEventRewardAnimationData,public class DelayedCollectibleBoardEventRewardAnimationData,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,108,,struct,ExtraSpawnQueueItem,public struct ExtraSpawnQueueItem,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,138,,enum,AnimateExtraSpawnStyle,public enum AnimateExtraSpawnStyle,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,145,,class,_003C_003Ec__DisplayClass490_0,public sealed class _003C_003Ec__DisplayClass490_0,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,153,,class,_003C_003Ec__DisplayClass551_0,public sealed class _003C_003Ec__DisplayClass551_0,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,163,,class,_003C_003Ec__DisplayClass556_0,public sealed class _003C_003Ec__DisplayClass556_0,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,176,,struct,_003CAnimateAuxEnergyForEventsOnBoard_003Ed__490,public struct _003CAnimateAuxEnergyForEventsOnBoard_003Ed__490 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,227,,struct,_003CAnimateExtraSpawn_003Ed__553,public struct _003CAnimateExtraSpawn_003Ed__553 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,270,,struct,_003CAnimateExtraSpawnCoreSupportEventTokens_003Ed__557,public struct _003CAnimateExtraSpawnCoreSupportEventTokens_003Ed__557 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,330,,struct,_003CAnimateExtraSpawnCurrency_003Ed__554,public struct _003CAnimateExtraSpawnCurrency_003Ed__554 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,381,,struct,_003CAnimateExtraSpawnCurrency_003Ed__556,public struct _003CAnimateExtraSpawnCurrency_003Ed__556 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,441,,struct,_003CDelayedTapHintAsync_003Ed__453,public struct _003CDelayedTapHintAsync_003Ed__453 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,478,,struct,_003CLoadAndInstantiateBoardBackground_003Ed__288,public struct _003CLoadAndInstantiateBoardBackground_003Ed__288 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,519,,struct,_003CLoadAndInstantiateBoardBackgroundInternal_003Ed__289,public struct _003CLoadAndInstantiateBoardBackgroundInternal_003Ed__289 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,560,,struct,_003CProcessExtraSpawnQueue_003Ed__550,public struct _003CProcessExtraSpawnQueue_003Ed__550 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,597,,struct,_003CProcessExtraSpawnQueue_Default_003Ed__551,public struct _003CProcessExtraSpawnQueue_Default_003Ed__551 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,UnityBoardController.cs,source/AssetRipper/Mansion.Scripts/UnityBoardController.cs,646,,struct,_003CProcessExtraSpawnQueue_EventsOnBoard_003Ed__552,public struct _003CProcessExtraSpawnQueue_EventsOnBoard_003Ed__552 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,Utility/BoardControllerUtilities.cs,source/AssetRipper/Mansion.Scripts/Utility/BoardControllerUtilities.cs,15,Utility,class,BoardControllerUtilities,public static class BoardControllerUtilities,棋盘与物品界面直接引用
Mansion.Scripts,Utility/BoardControllerUtilities.cs,source/AssetRipper/Mansion.Scripts/Utility/BoardControllerUtilities.cs,18,Utility,class,_003CGetBoardItemIds_003Ed__2,"public sealed class _003CGetBoardItemIds_003Ed__2 : IEnumerable<int>, IEnumerable, IEnumerator<int>, IEnumerator, IDisposable",棋盘与物品界面直接引用
Mansion.Scripts,Utility/BoardControllerUtilities.cs,source/AssetRipper/Mansion.Scripts/Utility/BoardControllerUtilities.cs,100,Utility,struct,_003CWaitUntilBoardHidden_003Ed__1,public struct _003CWaitUntilBoardHidden_003Ed__1 : IAsyncStateMachine,棋盘与物品界面直接引用
Mansion.Scripts,Utility/ItemUtility.cs,source/AssetRipper/Mansion.Scripts/Utility/ItemUtility.cs,9,Utility,class,ItemUtility,public static class ItemUtility,棋盘与物品界面直接引用
Mansion.Scripts,Utility/MergeBoardUtility.cs,source/AssetRipper/Mansion.Scripts/Utility/MergeBoardUtility.cs,7,Utility,class,MergeBoardUtility,public static class MergeBoardUtility,棋盘与物品界面直接引用
Metaplay,Metaplay/Core/Activables/IMetaActivableConfigData.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/IMetaActivableConfigData.cs,5,Metaplay.Core.Activables,interface,IMetaActivableConfigData,"public interface IMetaActivableConfigData : IGameConfigData, IMetaActivableInfo",基类与直接依赖
Metaplay,Metaplay/Core/Activables/IMetaActivableConfigData.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/IMetaActivableConfigData.cs,15,Metaplay.Core.Activables,interface,IMetaActivableConfigData<TKey>,"public interface IMetaActivableConfigData<TKey> : IMetaActivableConfigData, IGameConfigData, IMetaActivableInfo, IGameConfigData<TKey>, IHasGameConfigKey<TKey>, IMetaActivableInfo<TKey> where TKey : IStringId",基类与直接依赖
Metaplay,Metaplay/Core/Activables/IMetaActivableInfo.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/IMetaActivableInfo.cs,3,Metaplay.Core.Activables,interface,IMetaActivableInfo,public interface IMetaActivableInfo,基类与直接依赖
Metaplay,Metaplay/Core/Activables/IMetaActivableInfo.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/IMetaActivableInfo.cs,7,Metaplay.Core.Activables,interface,IMetaActivableInfo<TId>,public interface IMetaActivableInfo<TId> : IMetaActivableInfo,基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableSet.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableSet.cs,13,Metaplay.Core.Activables,class,"MetaActivableSet<TId,","public abstract class MetaActivableSet<TId, TInfo, TActivableState> : IMetaActivableSet<TId, TInfo, TActivableState>, IMetaActivableSet<TId>, IMetaActivableSet where TInfo : IMetaActivableInfo<TId> where TActivableState : MetaActivableState",基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableSet.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableSet.cs,16,Metaplay.Core.Activables,class,_003CGetActiveStates_003Ed__28,"public sealed class _003CGetActiveStates_003Ed__28 : IEnumerable<TActivableState>, IEnumerable, IEnumerator<TActivableState>, IEnumerator, IDisposable",基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableState.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,10,Metaplay.Core.Activables,class,MetaActivableState,public abstract class MetaActivableState : MetaActivableStateStorage,基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableState.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,14,Metaplay.Core.Activables,struct,Activation,public struct Activation,基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableState.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,53,Metaplay.Core.Activables,class,DebugState,public class DebugState,基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableState.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,68,Metaplay.Core.Activables,enum,DebugPhase,public enum DebugPhase,基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableState.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,225,Metaplay.Core.Activables,class,MetaActivableState<TId>,public abstract class MetaActivableState<TId> : MetaActivableState,基类与直接依赖
Metaplay,Metaplay/Core/Activables/MetaActivableState.cs,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,239,Metaplay.Core.Activables,class,"MetaActivableState<TId,","public abstract class MetaActivableState<TId, TInfo> : MetaActivableState where TInfo : class, IGameConfigData<TId>, IMetaActivableInfo<TId>",基类与直接依赖
Metaplay,Metaplay/Core/Config/IGameConfigData.cs,source/AssetRipper/Metaplay/Metaplay/Core/Config/IGameConfigData.cs,3,Metaplay.Core.Config,interface,IGameConfigData,public interface IGameConfigData,基类与直接依赖
Metaplay,Metaplay/Core/Config/IGameConfigData.cs,source/AssetRipper/Metaplay/Metaplay/Core/Config/IGameConfigData.cs,7,Metaplay.Core.Config,interface,IGameConfigData<TKey>,"public interface IGameConfigData<TKey> : IGameConfigData, IHasGameConfigKey<TKey>",基类与直接依赖
Metaplay,Metaplay/Core/Config/IGameConfigSourceItem.cs,source/AssetRipper/Metaplay/Metaplay/Core/Config/IGameConfigSourceItem.cs,3,Metaplay.Core.Config,interface,"IGameConfigSourceItem<TGameConfigKey,","public interface IGameConfigSourceItem<TGameConfigKey, TGameConfigData> : IHasGameConfigKey<TGameConfigKey> where TGameConfigData : IGameConfigData<TGameConfigKey>",基类与直接依赖
Metaplay,Metaplay/Core/Config/IHasGameConfigKey.cs,source/AssetRipper/Metaplay/Metaplay/Core/Config/IHasGameConfigKey.cs,3,Metaplay.Core.Config,interface,IHasGameConfigKey<TGameConfigKey>,public interface IHasGameConfigKey<TGameConfigKey>,基类与直接依赖
Metaplay,Metaplay/Core/CopyableEvent.cs,source/AssetRipper/Metaplay/Metaplay/Core/CopyableEvent.cs,5,Metaplay.Core,class,CopyableEvent<DerivedEventType>,"public class CopyableEvent<DerivedEventType> where DerivedEventType : CopyableEvent<DerivedEventType>, new()",基类与直接依赖
Metaplay,Metaplay/Core/CopyableEvent.cs,source/AssetRipper/Metaplay/Metaplay/Core/CopyableEvent.cs,19,Metaplay.Core,class,"CopyableEvent<DerivedEventType,","public class CopyableEvent<DerivedEventType, T1> where DerivedEventType : CopyableEvent<DerivedEventType, T1>, new()",基类与直接依赖
Metaplay,Metaplay/Core/CopyableEvent.cs,source/AssetRipper/Metaplay/Metaplay/Core/CopyableEvent.cs,33,Metaplay.Core,class,"CopyableEvent<DerivedEventType,","public class CopyableEvent<DerivedEventType, T1, T2> where DerivedEventType : CopyableEvent<DerivedEventType, T1, T2>, new()",基类与直接依赖
