assembly,type_file,native_file,signature,address,arm64_instructions,isil_instructions,status,ghidra_status,ghidra_file,ghidra_detail
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMysteryMachineEventStartPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowMysteryMachineEventInfoPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel, System.Boolean enteringFirstTime = False)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowMysteryMachineLevelInfoPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel, System.Boolean levelingUp)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowMysteryMachineConfirmationPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel, UI.States.MysteryMachineConfirmationData data, System.Action onComplete)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMysteryMachineEventTaskProgressionPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowMysteryMachineEventEndOfRunPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel, UI.MysteryMachineScoreView scoreView, System.Action onClose)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMysteryMachineEventEndPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMysteryMachineItemOddsPopup(Code.GameLogic.GameEvents.MysteryMachineEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMysteryMachineEventDeterminingRewardsPopup(),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void RefreshProducerInventoryIndicators(),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowSoloMilestoneEventStartPopup(GameLogic.Player.Events.SoloMilestoneEventModel eventModel, System.Boolean isAuto)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowSoloMilestoneEventEndPopup(GameLogic.Player.Events.SoloMilestoneEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowDailyScoopEventStartPopup(Code.GameLogic.Player.Events.DailyScoopEvent.DailyScoopEventModel eventModel, System.Boolean isAuto = False)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowDailyScoopInfoPopup(System.Boolean isAuto = False),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowLimitedOfferInfoPopup(),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMiniGameCompletedPopup(System.Action positiveButtonAction),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowDownloadErrorPopup(System.Action retryAction, System.Action cancelAction, System.String titleLocalizationId = DownloadError_Popup_Title, System.String descriptionLocalizationId = DownloadError_Popup_Description, System.String positiveButtonLocalizationId = DownloadError_Popup_Retry, System.String negativeButtonTextLocalizationId = DownloadError_Popup_Cancel)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowEnergyModeFTUEPopup(GameLogic.Config.EnergyModeEvent.EnergyModeEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowEnergyModeEventStartPopup(GameLogic.Config.EnergyModeEvent.EnergyModeEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowEnergyModeEventEndPopup(GameLogic.Config.EnergyModeEvent.EnergyModeEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTemporaryCardCollectionOpenCardPackPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventId eventId, System.Collections.Generic.List`1<GameLogic.CardCollection.CardCollectionPackId> openedPackIds, System.Collections.Generic.List`1<System.Collections.Generic.List`1<System.ValueTuple`2<GameLogic.CardCollection.CardCollectionCardId, System.Boolean>>> cardsPerPack)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTemporaryCardCollectionCardPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, System.Collections.Generic.List`1<GameLogic.CardCollection.CardCollectionCardId> cardIds, GameLogic.CardCollection.CardCollectionCardId currentCardId)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTemporaryCardCollectionCardSetPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, GameLogic.CardCollection.CardCollectionCardSetId cardCollectionCardSetId, System.Boolean hideCurrentFirst)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowTemporaryCardCollectionCollectedAllCardsPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTemporaryCardCollectionOddsPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, GameLogic.CardCollection.CardCollectionPackId packId, System.Boolean hideCurrentFirst = False)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowTemporaryCardCollectionProgressionPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTemporaryCardCollectionRewardPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, System.Boolean debug = False)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowTemporaryCardCollectionInfoPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTemporaryCardCollectionPrestigePopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, System.Boolean hideCurrentFirst, System.Boolean goToProgressionPopupOnDismiss = False)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowActivateWildCardPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, System.Boolean isSpecial, System.Action onTap)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowTransformWildCardPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, GameLogic.CardCollection.CardCollectionCardId cardId, System.Boolean discovered, System.Boolean wildCardIsSpecial)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void PromptCraftCardConfirmation(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel, UI.TemporaryCardCollectionEvent.TemporaryCardCollectionCardHolder cardHolder, System.Boolean discovered, System.Boolean wildcardIsSpecial)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowTemporaryCardCollectionEvidenceBoxOpening(GameLogic.CardCollection.CardCollectionEvidenceBoxInfo boxInfo),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowTemporaryCardCollectionEvidenceRoomPopup(Code.GameLogic.GameEvents.TemporaryCardCollectionEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowCardCollectionSupportingEventPopup(GameLogic.Player.Events.CardCollectionSupportingEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowRewardContainerInfoPopup(GameLogic.Player.Rewards.RewardContainerInfo rewardContainer),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowRewardContainerPopup(GameLogic.Player.Rewards.RewardContainerInfo rewardContainer, System.Collections.Generic.List`1<GameLogic.Player.Rewards.IPlayerReward> rewards, Metacore.MergeMansion.Common.Options.Option`1<System.Action> onClose, UI.IWalletState customWalletState = null, Metaplay.Core.RandomPCG rewardContainerRandomCheckpoint = null)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowShortLeaderboardEventStartPopup(Code.GameLogic.GameEvents.ShortLeaderboardEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowShortLeaderboardEventEndPopup(Code.GameLogic.GameEvents.ShortLeaderboardEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowShortLeaderboardEventInfoPopup(Code.GameLogic.GameEvents.ShortLeaderboardEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowShortLeaderboardEventProgressionPopup(Code.GameLogic.GameEvents.ShortLeaderboardEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowShortLeaderboardEventTeasePopup(Code.GameLogic.GameEvents.ShortLeaderboardEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowDigEventPrototype(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel, System.Boolean enabled)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowCloudTransitionEffect(),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowDigEventMuseumPopup(Code.GameLogic.GameEvents.DigEventId digEventId, Code.GameLogic.GameEvents.CoreSupportEventModel eventModel)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowMuseumInfoPopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowDigEventMinigameInfoPopup(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowDigEventItemDiscoveryPopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel, System.String treasureId, UnityEngine.Vector2 spriteSize, System.Boolean isShinyItem, System.Action onPopupClosed)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowDigEventCollectionCompletePopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowClassicRacesEventProgressionPopup(Code.GameLogic.GameEvents.ClassicRacesMinigameModel minigameModel, Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowClassicRacesEventInfoPopup(Code.GameLogic.GameEvents.ClassicRacesMinigameModel minigameModel, System.Action onClosedCallback)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowClassicRacesExtraRacesPopup(Code.GameLogic.GameEvents.ClassicRacesMinigameModel minigameModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowClassicRacesRaceResultPopup(Code.GameLogic.GameEvents.ClassicRacesMinigameModel minigameModel, Code.GameLogic.GameEvents.CoreSupportEventModel eventModel, System.Action onCompletedCallback)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowAutoMergeEventInfoPopup(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowAutoMergeEventStartPopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowAutoMergeFeatureFTUEPopup(System.Boolean force = False),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"Cysharp.Threading.Tasks.UniTask BatchRewardContainerClaimSequence(System.Collections.Generic.List`1<GameLogic.Player.Rewards.IPlayerReward> rewardsToClaim, UI.IWalletState startingWalletState, System.Collections.Generic.List`1<Metaplay.Core.RandomPCG> rewardContainerRandomCheckpoints, System.Action onStart, System.Action onComplete)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowRollTheDiceMinigamePopup(RollTheDice minigameModel, Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowRollTheDiceMinigameInfoPopup(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowRollTheDiceRecipeCompletePopup(RollTheDice minigameModel, Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel, UnityEngine.AddressableAssets.AssetReferenceSprite dishSpriteRef, System.String dishName, System.Action onCompletedCallback)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowBuilderEventMinigamePopup(Code.GameLogic.GameEvents.BuilderEventMinigameModel minigameModel, Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowBuilderEventInfoPopup(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowBuilderEventScreenTransitionEffect(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowBuilderEventAllBuildsCompletedPopup(System.String titleText, System.String descriptionText, System.String buttonText)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowBuilderEventOutOfTokensPopup(Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowBuilderEventCompletionRewardPopup(Code.GameLogic.GameEvents.IBuilderEventMinigame minigameModel, Code.GameLogic.GameEvents.ICoreSupportEventModel eventModel, System.Action onCompletedCallback)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowCoreSupportEventStartPopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowCoreSupportEventEndPopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,System.Void ShowCoreSupportEventTeasePopup(Code.GameLogic.GameEvents.CoreSupportEventModel eventModel),,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowCoreSupportEventIntroPopup(Code.GameLogic.GameEvents.ICoreSupportEventInfo eventInfo, Metaplay.Core.Activables.MetaActivableVisibleStatus+InPreview inPreview)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowMixABoosterEventPopup(GameLogic.MixABooster.MixABoosterEventModel eventModel, System.Boolean autoPopup)",,0,0,signature_only,,,
Mansion.Scripts,UI/IMenuController.cs,native/Cpp2IL-ISIL/Mansion.Scripts/UI/IMenuController.txt,"System.Void ShowMixABoosterStartPopup(GameLogic.MixABooster.MixABoosterEventModel eventModel, System.Boolean showEndVariant, System.Boolean autoPopup)",,0,0,signature_only,,,
