assembly,type_file,file,line,signature,classification
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,79,"public static IItemDefinition GetLastUnlockedMergeChainItem(IMergeChainDefinition mergeChainDefinition, IItemDefinition itemDefinition, IPlayer player, bool playerMustHaveDiscovered = false) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,82,"public static IEnumerable<IItemDefinition> GetMergeChainItemsStartingFrom(IMergeChainDefinition chain, IItemDefinition item, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,85,"public static bool IsFirstItem(IMergeChainDefinition mergeChainDefinition, IPlayer player, int itemId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,88,"public static bool IsLastItem(IMergeChainDefinition mergeChainDefinition, IPlayer player, int itemId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,91,"public static bool IsLastUnlockedMergeChainItem(IMergeChainDefinition mergeChainDefinition, IItemDefinition itemDefinition, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,94,"public static bool IsPartOfMergeChain(IMergeChainDefinition mergeChainDefinition, IItemDefinition itemDefinition, bool includeFallback = false) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,96,"private static bool IsValid(ValueTuple<IReadOnlyList`1<IMergeChainElement>, Int32, Int32> itemData) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,99,"public static IItemDefinition ItemAtIndex(IMergeChainDefinition mergeChainDefinition, IMergeMansionGameConfig config, ValueTuple<IReadOnlyList`1<IMergeChainElement>, Int32, Int32> itemData, int wantedItemIndex) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,102,"public static IItemDefinition ItemAtIndex(IMergeChainDefinition mergeChainDefinition, IPlayer player, int itemId, int wantedItemIndex) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,105,"public static IItemDefinition LastItem(IMergeChainDefinition mergeChainDefinition, IMergeMansionGameConfig config, int itemId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,108,"public static IItemDefinition NextItem(IMergeChainDefinition mergeChainDefinition, IPlayer player, int itemId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,111,"public static IItemDefinition PreviousItem(IMergeChainDefinition mergeChainDefinition, IPlayer player, int itemId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,114,"public static List<IItemDefinition> UnlockedAndAvailableItems(IMergeChainDefinition mergeChainDefinition, IItemDefinition itemDefinition, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,117,"public static int UnlockedAndAvailableLength(IMergeChainDefinition mergeChainDefinition, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainDefinitionExtensions.cs,120,"public static int UnlockedAndAvailableLength(IMergeChainDefinition mergeChainDefinition, IItemDefinition itemDefinition, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainId.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainId.cs,7,public MergeChainId() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,12,private static <>c() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,14,public <>c() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,16,internal IMergeChainElement <ToConfigData>b__44_0(string entry) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,18,internal IMergeChainElement <ToConfigData>b__44_1(string entry) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,133,public MergeChainSource() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,136,private CodexCategoryId get_CodexCategory() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,139,private string get_CompletionSfx() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,142,public override MergeChainId get_ConfigKey() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,145,private CodexDiscoveryRewardId get_DiscoveryReward() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,148,public override int get_ExperimentPriority() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,151,private List<String> get_FallbackItem() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,154,private Nullable<Int32> get_InitialLevel() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,157,private List<String> get_Item() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,160,private string get_OverrideMergeChainSfx() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,163,private Nullable<Int32> get_ShowSellConfirmationUntilPlayerLevel() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,166,private Nullable<Int32> get_UnsellableUntilPlayerLevel() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,169,private void set_CodexCategory(CodexCategoryId value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,172,private void set_CompletionSfx(string value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,175,public void set_ConfigKey(MergeChainId value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,178,private void set_DiscoveryReward(CodexDiscoveryRewardId value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,181,public void set_ExperimentPriority(int value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,184,private void set_FallbackItem(List<String> value) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/MergeChains/MergeChainSource.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/MergeChains/MergeChainSource.cs,187,private void set_InitialLevel(Nullable<Int32> value) { },generated_empty_body
