typedef_index,image,namespace,type_name,signature_from_dump,rva,metadata_status,native_status,native_byte_count,native_sha256,rva_in_script_address_index,arm64_file,ghidra_pseudoc_file,bounded_pseudoc_file
1452,TravelTown.Main.dll,,ItemsSpawningCapability.<>c,"internal KeyValuePair<IMergeItem, int> <GetItemPoolWithSpawnCounts>b__15_2(WeightedItemSpawnable weightedItem) { }",0x6011728,RVA_and_signature,arm64_complete_bound,128,bee5fb638e85527b2c421d3967845d813e184cdff610a3a51c97d902272dc419,True,native_arm64/TravelTown.Main/001452_ItemsSpawningCapability_c.s,,
1453,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<IMergeItem> get_SpawnedMergeItems() { },0x60108A0,RVA_and_signature,arm64_complete_bound,120,a79ae180c32955bef2b978e1ced3b32d15f1292c731a1252b5a042eab87933c0,True,native_arm64/TravelTown.Main/001453_ItemsSpawningCapability.s,ghidra_pseudoc/0x60108A0.c,
1453,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<IMergeItem> GetSpawningList() { },0x6010918,RVA_and_signature,arm64_complete_bound,1444,509ac4e97bca195fa84c55421f76c9dfe06256207f5bb5dd11300b9035f17fc1,True,native_arm64/TravelTown.Main/001453_ItemsSpawningCapability.s,ghidra_pseudoc/0x6010918.c,
1453,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<ItemSpawnable> GetDistinctSpawnableItems() { },0x6010EBC,RVA_and_signature,arm64_complete_bound,136,44a8356ee1ee5285d192cffc7306959ca92e21349885399fcdde76e8aa379760,True,native_arm64/TravelTown.Main/001453_ItemsSpawningCapability.s,ghidra_pseudoc/0x6010EBC.c,
1453,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,"public List<KeyValuePair<IMergeItem, int>> GetItemPoolWithSpawnCounts() { }",0x6010F44,RVA_and_signature,arm64_complete_bound,776,65b814db238f389cdab8d20ad33a9c5f2631c2a4cdd80050a5cd12b5f5ac521f,True,native_arm64/TravelTown.Main/001453_ItemsSpawningCapability.s,ghidra_pseudoc/0x6010F44.c,
1453,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public void .ctor() { },0x601124C,RVA_and_signature,arm64_complete_bound,480,52cb5708b7ba3245bc71ecd358a59c2604f727a9cbd4c66eb88a14ae39918b67,True,native_arm64/TravelTown.Main/001453_ItemsSpawningCapability.s,,
1454,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,LockedCapability,public void .ctor() { },0x60117A8,RVA_and_signature,arm64_complete_bound,36,c419066354b312d565b433fdecb75a0a4017c6c48abfc557d2a523fce218ccce,True,native_arm64/TravelTown.Main/001454_LockedCapability.s,,
1454,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,LockedCapability,"public void .ctor(bool locked, bool boxed, int lockedByLevel, bool bubbled, UnboxingType unboxingType, int interactionAmount, PlayerResourceEnum interactionResource = 1) { }",0x60117CC,RVA_and_signature,arm64_complete_bound,108,c82d966188c30cd45fe75c899766a3944beff126977de78f5880ce8f9aa5775b,True,native_arm64/TravelTown.Main/001454_LockedCapability.s,,
1455,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,MergeCapability,public void .ctor() { },0x6011838,RVA_and_signature,arm64_complete_bound,8,2a47ca20f3efd355107d820259fd98c0575e19358b7b8dce3be5a74f49fc88b2,True,native_arm64/TravelTown.Main/001455_MergeCapability.s,,
1456,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,OrderSpawnCapability,public string get_OrderTreeId() { },0x6011840,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.Main/001456_OrderSpawnCapability.s,,
1456,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,OrderSpawnCapability,private void set_OrderTreeId(string value) { },0x6011848,RVA_and_signature,arm64_complete_bound,8,b0451b553ef1ad1214b0e56bb5d0be38eb3021d79f01b2ee36802828e208aa55,True,native_arm64/TravelTown.Main/001456_OrderSpawnCapability.s,,
1456,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,OrderSpawnCapability,public void .ctor() { },0x6011850,RVA_and_signature,arm64_complete_bound,8,734f9ec42fb8f32811eeadd292e538f478cee92418dded79e2d072645ac9a8de,True,native_arm64/TravelTown.Main/001456_OrderSpawnCapability.s,,
1457,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,PersistentCapability,public string get_PersistentStoreKey() { },0x6011858,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/001457_PersistentCapability.s,,
1457,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,PersistentCapability,public bool get_UseLiveOpsPrefix() { },0x6011860,RVA_and_signature,arm64_complete_bound,8,e4c1a301829bf7e242097004cb25fc213af6f8bee45f49527b010f07bce68f54,True,native_arm64/TravelTown.Main/001457_PersistentCapability.s,,
1457,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,PersistentCapability,"public void .ctor(string persistentStoreKey, bool useLiveOpsPrefix = False) { }",0x6011868,RVA_and_signature,arm64_complete_bound,60,a58e2ee8064c4ac0f93ca9f2202a3acb3ec6480295ad5d7ac440263d9bcd25af,True,native_arm64/TravelTown.Main/001457_PersistentCapability.s,,
1458,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ProduceCapability,public void .ctor() { },0x60118A4,RVA_and_signature,arm64_complete_bound,4,ae9b7c0c6e2318cc0e98dcc8075329b4092f8d2becdabfbfe64d889211f67276,True,native_arm64/TravelTown.Main/001458_ProduceCapability.s,,
1459,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ProducerInventoryCapability,public void .ctor() { },0x60118A8,RVA_and_signature,arm64_complete_bound,8,c9937194c51d53c82f131bb417437726efe896f27fb57a304823dbdfe4e8f9fc,True,native_arm64/TravelTown.Main/001459_ProducerInventoryCapability.s,,
1460,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,SellCapability,public void .ctor() { },0x60118B0,RVA_and_signature,arm64_complete_bound,24,bd63e396a0daf74a3cb7d94f3e8c4b1e0dbc35125059be1e01d778fc350ba18a,True,native_arm64/TravelTown.Main/001460_SellCapability.s,,
1461,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,SpawnCapability,public void .ctor() { },0x60118C8,RVA_and_signature,arm64_complete_bound,4,180263ff5e45e491042eb212f26050fb5a7039ac8629a463cc78eceec92ffe25,True,native_arm64/TravelTown.Main/001461_SpawnCapability.s,,
1462,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,SplitCapability,public void .ctor() { },0x60118CC,RVA_and_signature,arm64_complete_bound,8,fc3e28c8adda083a5e449c479a70e23a94467099728848eb5f8987a23a3379a0,True,native_arm64/TravelTown.Main/001462_SplitCapability.s,,
1463,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,StackingCapability,public void .ctor() { },0x60118D4,RVA_and_signature,arm64_complete_bound,16,0463f5a7f821581da208ba8c295ab678406cd2249c474f6cb63d0a32008b9687,True,native_arm64/TravelTown.Main/001463_StackingCapability.s,,
1464,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,TimeCycleCapability,public void .ctor() { },0x601142C,RVA_and_signature,arm64_complete_bound,24,ee4136e5f7bc431792e0e738724b56763160e8049ccdf56b98e01db0fe07d509,True,native_arm64/TravelTown.Main/001464_TimeCycleCapability.s,,
1465,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,TimeDurationCapability,public void .ctor() { },0x60118E4,RVA_and_signature,arm64_complete_bound,8,025aee47332cd38fcd68e59305d181efc1ef3b4ae638a9f8141b83bdbf63cd18,True,native_arm64/TravelTown.Main/001465_TimeDurationCapability.s,ghidra_pseudoc/0x60118E4.c,
1467,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,TimeLockCapability,public void .ctor() { },0x60118EC,RVA_and_signature,arm64_complete_bound,16,454afcfed599435b04fdf38a4833c97e79e0d9cf402997af933ca536177d3965,True,native_arm64/TravelTown.Main/001467_TimeLockCapability.s,,
1468,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,ToolSpawningCapability,public void .ctor() { },0x60118FC,RVA_and_signature,arm64_complete_bound,8,254790a6cc3793f734a261b629e6e85ed7493a209a22b956f9843649a4b48728,True,native_arm64/TravelTown.Main/001468_ToolSpawningCapability.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,private static void .cctor() { },0x6011EBC,RVA_and_signature,arm64_complete_bound,104,40f0a558685798e758e96195b8ac04ead08471e4064348da16cf08ef37fbde97,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,public void .ctor() { },0x6011F24,RVA_and_signature,arm64_complete_bound,8,15833d6425ebc91f5ebbd18897cce48e9b5eef62f4403b0bf4bfa87657f9708e,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,internal IMergeItem <GetSpawningList>b__3_0(WeightedItemSpawnable weightedItem) { },0x6011F2C,RVA_and_signature,arm64_complete_bound,36,bc13c91580bb6923a7e466c00d27b52b7509530bd06c6acdb5d8421194a2dfb7,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,internal IMergeItem <GetSpawningList>b__3_1(FixedItemSpawnable fixedItem) { },0x6011F50,RVA_and_signature,arm64_complete_bound,36,d3ef6ca420baf6da646f30ce11d1612cdd622dd0985dbceba16a33d9f2d5a28d,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,"internal KeyValuePair<IMergeItem, int> <GetItemPoolWithSpawnCounts>b__5_0(FixedItemSpawnable fixedItem) { }",0x6011F74,RVA_and_signature,arm64_complete_bound,128,34dbf055c425728803aada3922e7fd4fc72af448d054d8c43de0f6e907cab499,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,internal int <GetItemPoolWithSpawnCounts>b__5_1(WeightedItemSpawnable item) { },0x6011FF4,RVA_and_signature,arm64_complete_bound,24,8c4f7eb2e97da495efd8ad330bffcb1e7654ddb3f42edbae6f4b8068bfaa9f3e,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1470,TravelTown.Main.dll,,SpawningLane.<>c,"internal KeyValuePair<IMergeItem, int> <GetItemPoolWithSpawnCounts>b__5_2(WeightedItemSpawnable weightedItem) { }",0x601200C,RVA_and_signature,arm64_complete_bound,128,d6c6559578c8ee7e783fe944346bac562d8c0ec5643cec1668d7f489e65d1635,True,native_arm64/TravelTown.Main/001470_SpawningLane_c.s,,
1471,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,SpawningLane,public List<IMergeItem> GetSpawningList() { },0x601193C,RVA_and_signature,arm64_complete_bound,624,78c3e276c6bca99cc70e8b6ac80e01ba8166c1f12bd22746f4415aedfc4c24e7,True,native_arm64/TravelTown.Main/001471_SpawningLane.s,ghidra_pseudoc/0x601193C.c,
1471,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,SpawningLane,"public List<KeyValuePair<IMergeItem, int>> GetItemPoolWithSpawnCounts() { }",0x6011BAC,RVA_and_signature,arm64_complete_bound,776,bcfa888567ec2cf3abb1f4e78a58142cbe441be95dd05151882d20243e3229e5,True,native_arm64/TravelTown.Main/001471_SpawningLane.s,ghidra_pseudoc/0x6011BAC.c,
1471,TravelTown.Main.dll,MergeEngine.Configuration.Capabilities,SpawningLane,public void .ctor() { },0x6011EB4,RVA_and_signature,arm64_complete_bound,8,cb1685bac432dda2c963b4922e12a74027e7c993ceab211ac423da1905a71e2a,True,native_arm64/TravelTown.Main/001471_SpawningLane.s,,
1473,TravelTown.Main.dll,MergeEngine.Configuration.Board,IBoard,"public abstract MergeBoardItem[,] GetBoardItems();",,signature_only,signature_only,0,,False,,,
1474,TravelTown.Main.dll,MergeEngine.Configuration.Board,MergeBoardItem,public IMergeItem get_Item() { },0x601210C,RVA_and_signature,arm64_complete_bound,24,f5c2c7e74903e45746dee5668fe89218e4e0376d5a034e9e9f53cce153ba75cd,True,native_arm64/TravelTown.Main/001474_MergeBoardItem.s,,
1474,TravelTown.Main.dll,MergeEngine.Configuration.Board,MergeBoardItem,public MergeItemWeakReference get_ItemReference() { },0x6012124,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.Main/001474_MergeBoardItem.s,,
1474,TravelTown.Main.dll,MergeEngine.Configuration.Board,MergeBoardItem,public void set_ItemReference(MergeItemWeakReference value) { },0x601212C,RVA_and_signature,arm64_complete_bound,8,00d3ef8cea69c718313ae304f9e7db65592e8162ae4b8ac70dd1ac81fdb2d85c,True,native_arm64/TravelTown.Main/001474_MergeBoardItem.s,,
1474,TravelTown.Main.dll,MergeEngine.Configuration.Board,MergeBoardItem,public void .ctor() { },0x6012134,RVA_and_signature,arm64_complete_bound,8,3607317d116a29c61892ef6e12b7c91806262eddc52f1f14239a58205524e7bb,True,native_arm64/TravelTown.Main/001474_MergeBoardItem.s,,
1562,TravelTown.Main.dll,GameCore.Model,GameModelBase,private MutableBindableProperty<bool> get__gameStarted() { },0x601E5D4,RVA_and_signature,arm64_complete_bound,8,6b819324b4a3bc2d390c83c7fe02ea41a1f57ae5d4f2a9b0c9256341a5b8d37f,True,native_arm64/TravelTown.Main/001562_GameModelBase.s,,
1562,TravelTown.Main.dll,GameCore.Model,GameModelBase,protected BindableProperty<bool> get_GameStarted() { },0x601E5DC,RVA_and_signature,arm64_complete_bound,8,6b819324b4a3bc2d390c83c7fe02ea41a1f57ae5d4f2a9b0c9256341a5b8d37f,True,native_arm64/TravelTown.Main/001562_GameModelBase.s,,
1562,TravelTown.Main.dll,GameCore.Model,GameModelBase,protected TSystem GetSystem<TSystem>() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/001562_GameModelBase.s,,
1562,TravelTown.Main.dll,GameCore.Model,GameModelBase,protected override void InitializeModel() { },0x601E5E4,RVA_and_signature,arm64_complete_bound,176,46441a7ebdc769626abdd3577937bb7f712fa74c63744e270fc4c21c3cb6a54a,True,native_arm64/TravelTown.Main/001562_GameModelBase.s,,
1562,TravelTown.Main.dll,GameCore.Model,GameModelBase,private void GameStartedSignalReceived() { },0x601E694,RVA_and_signature,arm64_complete_bound,260,e00a78f52048d8a64d5fa1e8927bef1e786bd4a0c5099d0c3186a2ef14044141,True,native_arm64/TravelTown.Main/001562_GameModelBase.s,,
1562,TravelTown.Main.dll,GameCore.Model,GameModelBase,public void .ctor() { },0x601E798,RVA_and_signature,arm64_complete_bound,140,cc467f7d54592d74c648686fd1ffdf90d6a067e158cd33a0827ba9d5811e3696,True,native_arm64/TravelTown.Main/001562_GameModelBase.s,,
1564,TravelTown.Main.dll,GameCore.Model,IResourcesConfigurationModelBase,public abstract AssetReferenceT<Sprite> GetResourceIcon(IRewardType rewardType);,,signature_only,signature_only,0,,False,,,
1564,TravelTown.Main.dll,GameCore.Model,IResourcesConfigurationModelBase,public abstract string GetResourceName(IRewardType resource);,,signature_only,signature_only,0,,False,,,
1564,TravelTown.Main.dll,GameCore.Model,IResourcesConfigurationModelBase,public abstract string GetResourceSpriteTag(IRewardType resource);,,signature_only,signature_only,0,,False,,,
1571,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,IStringKeyWeakReference,public abstract string get_UniqueId();,,signature_only,signature_only,0,,False,,,
1571,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,IStringKeyWeakReference,public abstract void set_UniqueId(string value);,,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",internal virtual bool get_Resolved() { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",public virtual TKey get_UniqueId() { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",public virtual void set_UniqueId(TKey value) { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",public virtual TAsset get_Asset() { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",public override bool get_HasReference() { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",protected void .ctor(TKey uniqueId) { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",protected void .ctor() { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",public override void Resolve(IWeakReferenceAssetsProvider assetProvider) { },,signature_only,signature_only,0,,False,,,
1573,TravelTown.Main.dll,GameCore.Configuration.WeakReferences,"WeakReference<TAsset,",public override void Dispose() { },,signature_only,signature_only,0,,False,,,
1579,TravelTown.Main.dll,GameCore.Configuration.WeakReferences.Providers,"WeakReferenceTargetProvider<TAsset,","public TAsset GetInstance(WeakReference<TAsset, TKey> weakReference) { }",,signature_only,signature_only,0,,False,,,
1579,TravelTown.Main.dll,GameCore.Configuration.WeakReferences.Providers,"WeakReferenceTargetProvider<TAsset,","protected abstract TAsset ProvideInstance(WeakReference<TAsset, TKey> reference);",,signature_only,signature_only,0,,False,,,
1579,TravelTown.Main.dll,GameCore.Configuration.WeakReferences.Providers,"WeakReferenceTargetProvider<TAsset,",protected void .ctor() { },,signature_only,signature_only,0,,False,,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public bool get_IsFeatured() { },0x601EED8,RVA_and_signature,arm64_complete_bound,8,e4c1a301829bf7e242097004cb25fc213af6f8bee45f49527b010f07bce68f54,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public void set_IsFeatured(bool value) { },0x601EEE0,RVA_and_signature,arm64_complete_bound,12,44e17fb1eb8f8ff9cdde629de5faf61cf17316e0f5f154eccbf27e368f8511ec,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public RewardAmount get_RewardAmount() { },0x601EEEC,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,protected void set_RewardAmount(RewardAmount value) { },0x601EEF4,RVA_and_signature,arm64_complete_bound,8,8bacd2077abafd6639ca31d81c2613af68bd251ea8d55ec4adadf248b22a7016,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public int get_Amount() { },0x601EEFC,RVA_and_signature,arm64_complete_bound,136,1968bc062c0b2088d007d74dc6d6bfa6b53cbaa7e8b0d23028738b1aec9f7fae,True,native_arm64/TravelTown.Main/001580_BaseReward.s,ghidra_pseudoc/0x601EEFC.c,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public void set_Amount(int value) { },0x601F034,RVA_and_signature,arm64_complete_bound,216,8c298c2eb24f3587e7fe7a08800e3b61ce1cb465fd55bd9c8d2d92ad362df46b,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public virtual string get_ConfigurationId() { },0x601F16C,RVA_and_signature,arm64_complete_bound,8,c0b9896d6c3d8aacf384c0d0cf5d897e84f621efe31cc89c980be348eb9c6614,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
1580,TravelTown.Main.dll,GameCore.Configuration.Definitions,BaseReward,public virtual string get_Name() { },0x601F174,RVA_and_signature,arm64_complete_bound,72,237e8cc153f29f47266c090878179485aa1c31ecbdf92184701366afb83f59a5,True,native_arm64/TravelTown.Main/001580_BaseReward.s,,
