caller_rva,caller_type_indices,callee_rva,callee_type_index,callee_namespace,callee_type,callee_signature,callee_selected
0x6A6B2BC,25747,0x3DC5CC0,33704,ContextualizedECS.Context,TickContextExtensions,ContextualizedECS.Context.TickContextExtensions$$AddTempComponent<PendingInteractionComponent>,True
0x6A6B2BC,25747,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6B2BC,25747,0x6A6B9AC,25747,Merger.MergeBoard.Systems,InteractionSystem,"private bool IsInteractionAvailable(TickContext context, Entity interactableEntity) { }",True
0x6A6B2BC,25747,0x6A6BA7C,25747,Merger.MergeBoard.Systems,InteractionSystem,"private string GetDefaultEntityUuidToConsume(TickContext context, ItemMultiple itemToConsume) { }",True
0x6A6B2BC,25747,0x6A9A290,25938,Merger.MergeBoard.Data.TickResultArgs,CantAffordInteractionResult,public void .ctor() { },True
0x6A6B684,25747,0x3C1A2B0,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<BoardTilePositionComponent, IdComponent, InteractionComponent>",True
0x6A6B684,25747,0x3C1A304,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<BoardTilePositionComponent, ItemMovedComponent, IdComponent>",True
0x6A6B684,25747,0x3D65504,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, BoardTilePositionComponent, IdComponent, InteractionComponent>>",True
0x6A6B684,25747,0x3D655A4,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, BoardTilePositionComponent, ItemMovedComponent, IdComponent>>",True
0x6A6B684,25747,0x3DC5CC0,33704,ContextualizedECS.Context,TickContextExtensions,ContextualizedECS.Context.TickContextExtensions$$AddTempComponent<PendingInteractionComponent>,True
0x6A6B684,25747,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6B684,25747,0x6A6B9AC,25747,Merger.MergeBoard.Systems,InteractionSystem,"private bool IsInteractionAvailable(TickContext context, Entity interactableEntity) { }",True
0x6A6B684,25747,0x6A8727C,25856,Merger.MergeBoard.Logic.CombineValidators,ItemConsumableCombinerValidator,"public bool CanCombineItems(Entity movedEntity, Entity otherEntity) { }",True
0x6A6B9AC,25747,0x3C1B840,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$HasComponent<CooldownBlockComponent>,True
0x6A6B9AC,25747,0x3DC33E4,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$AddArgument<object>,True
0x6A6B9AC,25747,0x6A868E4,25904,Merger.MergeBoard.Extensions,EntityLockExtension,public static bool AnyMovementLock(Entity entity) { },True
0x6A6B9AC,25747,0x6A9A2CC,25941,Merger.MergeBoard.Data.TickResultArgs,CooldownBlocked,public void .ctor(Entity entity) { },True
0x6A6BA7C,25747,0x3C1B250,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$GetComponent<IdComponent>,True
0x6A6BA7C,25747,0x5F16680,33703,ContextualizedECS.Context,TickContext,public IEnumerable<Entity> get_Entities() { },True
0x6A6BBCC,25747,0x3C1B250,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$GetComponent<IdComponent>,True
0x6A6BBCC,25747,0x6A868E4,25904,Merger.MergeBoard.Extensions,EntityLockExtension,public static bool AnyMovementLock(Entity entity) { },True
0x6A6BCEC,25751,0x6A6BD48,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,private void DiscoverNewCreatedItems(TickContext context) { },True
0x6A6BCEC,25751,0x6A6C244,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,private void DiscoverUnboxedItems(TickContext context) { },True
0x6A6BCEC,25751,0x6A6C740,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,private void DiscoverExistingItemsOnInitialize(TickContext context) { },True
0x6A6BD48,25751,0x3D65AA4,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, IdComponent, LockComponent, BoxComponent>>",True
0x6A6BD48,25751,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6BD48,25751,0x6A6CB80,25748,,ItemDiscoverySystem.DiscoverableItems,"public static Entities.MatchDelegate<ValueTuple<Entity, IdComponent, LockComponent, BoxComponent>> GetMatchMethod() { }",True
0x6A6BD48,25751,0x6A6CC04,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void HandleDiscoveryForEntity(ItemDiscoverySystem.DiscoverableItems discoverableNewItem, TickContext context) { }",True
0x6A6BD48,25751,0x6A6D664,25748,,ItemDiscoverySystem.DiscoverableItems,"public void .ctor(ValueTuple<Entity, IdComponent, LockComponent, BoxComponent> tuple) { }",True
0x6A6C244,25751,0x3D65AA4,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, IdComponent, LockComponent, BoxComponent>>",True
0x6A6C244,25751,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6C244,25751,0x6A6CB80,25748,,ItemDiscoverySystem.DiscoverableItems,"public static Entities.MatchDelegate<ValueTuple<Entity, IdComponent, LockComponent, BoxComponent>> GetMatchMethod() { }",True
0x6A6C244,25751,0x6A6CC04,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void HandleDiscoveryForEntity(ItemDiscoverySystem.DiscoverableItems discoverableNewItem, TickContext context) { }",True
0x6A6C244,25751,0x6A6D664,25748,,ItemDiscoverySystem.DiscoverableItems,"public void .ctor(ValueTuple<Entity, IdComponent, LockComponent, BoxComponent> tuple) { }",True
0x6A6C740,25751,0x3D65AA4,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, IdComponent, LockComponent, BoxComponent>>",True
0x6A6C740,25751,0x3DC47BC,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$ContainsArgType<object>,True
0x6A6C740,25751,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6C740,25751,0x6A6CB80,25748,,ItemDiscoverySystem.DiscoverableItems,"public static Entities.MatchDelegate<ValueTuple<Entity, IdComponent, LockComponent, BoxComponent>> GetMatchMethod() { }",True
0x6A6C740,25751,0x6A6CC04,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void HandleDiscoveryForEntity(ItemDiscoverySystem.DiscoverableItems discoverableNewItem, TickContext context) { }",True
0x6A6C740,25751,0x6A6D664,25748,,ItemDiscoverySystem.DiscoverableItems,"public void .ctor(ValueTuple<Entity, IdComponent, LockComponent, BoxComponent> tuple) { }",True
0x6A6CBC0,25748,0x6A6D664,25748,,ItemDiscoverySystem.DiscoverableItems,"public void .ctor(ValueTuple<Entity, IdComponent, LockComponent, BoxComponent> tuple) { }",True
0x6A6CC04,25751,0x3C1BE30,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$HasComponent<ProducerComponent>,True
0x6A6CC04,25751,0x3C1BEC8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$HasComponent<SpawnerComponent>,True
0x6A6CC04,25751,0x6A6CD80,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void OnItemSpawnerDiscovered(IMergeItem mergeItem, TickContext context) { }",True
0x6A6CC04,25751,0x6A6D320,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void OnItemDiscovered(IMergeItem item, TickContext context) { }",True
0x6A6CC04,25751,0x6A6D4B4,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void OnItemCreated(IMergeItem item, Entity entity, TickContext context) { }",True
0x6A6CD80,25751,0x600FEE0,1442,MergeEngine.Configuration.Capabilities,ExpendableCapability,public List<IMergeItem> get_SpawnedMergeItems() { },True
0x6A6CD80,25751,0x60108A0,1453,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<IMergeItem> get_SpawnedMergeItems() { },True
0x6A6D320,25751,0x6A9A874,25959,Merger.MergeBoard.Data.TickResultArgs,ItemDiscoveredForFirstTime,public void .ctor(IMergeItem item) { },True
0x6A6D4B4,25751,0x6A9A7C4,25957,Merger.MergeBoard.Data.TickResultArgs,ItemCreatedForFirstTime,"public void .ctor(IMergeItem item, Entity entity) { }",True
0x6A6D94C,25750,0x6A6D320,25751,Merger.MergeBoard.Systems,ItemDiscoverySystem,"private void OnItemDiscovered(IMergeItem item, TickContext context) { }",True
0x6A6D98C,25753,0x3C19C6C,33695,ContextualizedECS.Query,Entities,ContextualizedECS.Query.Entities$$With<BoardTilePositionComponent>,True
0x6A6D98C,25753,0x3D64A64,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, BoardTilePositionComponent>>",True
0x6A6D98C,25753,0x3DC5020,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$TryGet<object>,True
0x6A6D98C,25753,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6D98C,25753,0x6A980B4,25904,Merger.MergeBoard.Extensions,EntityLockExtension,public static bool FixedPosition(Entity entity) { },True
0x6A6D98C,25753,0x6A98FC0,25912,Merger.MergeBoard.Extensions,MergeBoardEntitiesExtensions,"public static void BlockMovement(TickContext context, Entity entity, int originalPosition) { }",True
0x6A6DE7C,25754,0x3C1A7F4,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<BoardTilePositionComponent, IdComponent, DynamicItemConfigComponent, PendingInteractionComponent>",True
0x6A6DE7C,25754,0x3D65E64,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, BoardTilePositionComponent, IdComponent, DynamicItemConfigComponent, PendingInteractionComponent>>",True
0x6A6DE7C,25754,0x3DC33E4,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$AddArgument<object>,True
0x6A6DE7C,25754,0x3DC5020,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$TryGet<object>,True
0x6A6DE7C,25754,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6DE7C,25754,0x6A98E60,25912,Merger.MergeBoard.Extensions,MergeBoardEntitiesExtensions,"public static void AddEntity(TickContext tickContext, Entity entity, Entity sourceEntity) { }",True
0x6A6DE7C,25754,0x6A98F6C,25912,Merger.MergeBoard.Extensions,MergeBoardEntitiesExtensions,"public static void RemoveEntity(TickContext tickContext, Entity entity) { }",True
0x6A6DE7C,25754,0x6A9A828,25958,Merger.MergeBoard.Data.TickResultArgs,ItemCreatedResult,"public void .ctor(Entity entity, ItemAnalyticsData itemAnalyticsData) { }",True
0x6A6DE7C,25754,0x6A9A98C,25963,Merger.MergeBoard.Data.TickResultArgs,ItemSelectionBoxPendingPickResult,public void .ctor() { },True
0x6A6DE7C,25754,0x6A9A9D4,25964,Merger.MergeBoard.Data.TickResultArgs,ItemSelectionBoxTransformedResult,public void .ctor() { },True
0x6A6E390,25757,0x6A6E400,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,private void UnboxOnConsume(TickContext context) { },True
0x6A6E390,25757,0x6A6EC5C,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,private void UnboxOnMerge(TickContext context) { },True
0x6A6E390,25757,0x6A6F388,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,private void UnboxOnResourceConsume(TickContext context) { },True
0x6A6E390,25757,0x6A6FC40,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,private void UnboxOnDemand(TickContext context) { },True
0x6A6E400,25757,0x3C1A400,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<DeadComponent, ItemConsumedComponent, IdComponent>",True
0x6A6E400,25757,0x3C1AF74,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$GetComponent<BoxComponent>,True
0x6A6E400,25757,0x3C1C7A8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoxComponent>,True
0x6A6E400,25757,0x3D65784,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, DeadComponent, ItemConsumedComponent, IdComponent>>",True
0x6A6E400,25757,0x3DC33E4,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$AddArgument<object>,True
0x6A6E400,25757,0x6A6FEB0,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private IList<Entity> GetAdjacentBoxedEntities(TickContext context, int position) { }",True
0x6A6E400,25757,0x6A702E4,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private void UnboxItem(TickContext context, Entity boxedEntity, BoxComponent boxComponent, string reason, int interactionPosition) { }",True
0x6A6E400,25757,0x6A9A288,25937,Merger.MergeBoard.Data.TickResultArgs,BoxedItemInteractionAmountChanged,public void .ctor() { },True
0x6A6EC5C,25757,0x3C1A74C,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<BoardTilePositionComponent, BornComponent, IdComponent, ItemMergedComponent>",True
0x6A6EC5C,25757,0x3C1AF74,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$GetComponent<BoxComponent>,True
0x6A6EC5C,25757,0x3D65D24,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, BoardTilePositionComponent, BornComponent, IdComponent, ItemMergedComponent>>",True
0x6A6EC5C,25757,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6EC5C,25757,0x6A6FEB0,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private IList<Entity> GetAdjacentBoxedEntities(TickContext context, int position) { }",True
0x6A6EC5C,25757,0x6A702E4,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private void UnboxItem(TickContext context, Entity boxedEntity, BoxComponent boxComponent, string reason, int interactionPosition) { }",True
0x6A6F388,25757,0x3C1A5F8,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<ResourceConsumedComponent, InteractionComponent, BoardTilePositionComponent>",True
0x6A6F388,25757,0x3C1AF74,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$GetComponent<BoxComponent>,True
0x6A6F388,25757,0x3C1C7A8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoxComponent>,True
0x6A6F388,25757,0x3D65B44,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, ResourceConsumedComponent, InteractionComponent, BoardTilePositionComponent>>",True
0x6A6F388,25757,0x3DC33E4,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$AddArgument<object>,True
0x6A6F388,25757,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A6F388,25757,0x6A6FEB0,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private IList<Entity> GetAdjacentBoxedEntities(TickContext context, int position) { }",True
0x6A6F388,25757,0x6A702E4,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private void UnboxItem(TickContext context, Entity boxedEntity, BoxComponent boxComponent, string reason, int interactionPosition) { }",True
0x6A6F388,25757,0x6A9A288,25937,Merger.MergeBoard.Data.TickResultArgs,BoxedItemInteractionAmountChanged,public void .ctor() { },True
0x6A6FC40,25757,0x3C1E2E4,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$TryGetComponent<BoardTilePositionComponent>,True
0x6A6FC40,25757,0x3C1E508,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$TryGetComponent<BoxComponent>,True
0x6A6FC40,25757,0x3DC5020,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$TryGet<object>,True
0x6A6FC40,25757,0x6A702E4,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private void UnboxItem(TickContext context, Entity boxedEntity, BoxComponent boxComponent, string reason, int interactionPosition) { }",True
0x6A6FEB0,25757,0x6A704CC,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private bool TryGetBoxedEntity(TickContext context, int position, out Entity entity) { }",True
0x6A702E4,25757,0x3C1AE90,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$GetComponent<BoardTilePositionComponent>,True
0x6A702E4,25757,0x3C1C7A8,33678,ContextualizedECS,Entity,ContextualizedECS.Entity$$SetComponent<BoxComponent>,True
0x6A702E4,25757,0x3DC33E4,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$AddArgument<object>,True
0x6A702E4,25757,0x3DC59A8,33704,ContextualizedECS.Context,TickContextExtensions,ContextualizedECS.Context.TickContextExtensions$$AddTempComponent<ItemUnboxedComponent>,True
0x6A702E4,25757,0x6A706D8,25757,Merger.MergeBoard.Systems,ItemUnboxingSystem,"private ValueTuple<string, string> GetSourcesForAnalytics(TickContext context, int position) { }",True
0x6A702E4,25757,0x6A9AC10,25968,Merger.MergeBoard.Data.TickResultArgs,ItemUnboxedResult,public void .ctor() { },True
0x6A704CC,25757,0x3C19F10,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<BoardTilePositionComponent, BoxComponent>",True
0x6A704CC,25757,0x3D64EC4,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, BoardTilePositionComponent, BoxComponent>>",True
0x6A704CC,25757,0x5F15D08,33694,,Entities.ExcludeDelegate,"public void .ctor(object object, IntPtr method) { }",True
0x6A706D8,25757,0x3C1A550,33695,ContextualizedECS.Query,Entities,"ContextualizedECS.Query.Entities$$With<IdComponent, DeadComponent, BoardTilePositionComponent>",True
0x6A706D8,25757,0x3D65A04,33699,ContextualizedECS.Query,QueryExtensions,"ContextualizedECS.Query.QueryExtensions$$Query<ValueTuple<object, IdComponent, DeadComponent, BoardTilePositionComponent>>",True
0x6A70964,25758,0x6A70988,25758,Merger.MergeBoard.Systems,ItemUnlockingSystem,private void UnlockOnDemand(TickContext context) { },True
0x6A70988,25758,0x3DC5020,33702,ContextualizedECS.Context,TickArgs,ContextualizedECS.Context.TickArgs$$TryGet<object>,True
0x6A70988,25758,0x6A70A14,25758,Merger.MergeBoard.Systems,ItemUnlockingSystem,"private void UnlockEntities(TickContext context, List<Entity> entities) { }",True
