TypeDefIndex	Namespace	Type	Kind	Declaration	AssetRipperFile	ScopeReason	Il2CppDumperBlock	FieldCount	MethodCount
3325		BalanceBubbleConfigModel.BalanceBubbleItemModel	class	public class BalanceBubbleConfigModel.BalanceBubbleItemModel // TypeDefIndex: 3325	MergePuzzle/BalanceBubbleConfigModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/03325_BalanceBubbleConfigModel.BalanceBubbleItemModel.txt	4	1
3326	MergePuzzle	BalanceBubbleConfigModel	class	public class BalanceBubbleConfigModel // TypeDefIndex: 3326	MergePuzzle/BalanceBubbleConfigModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/03326_BalanceBubbleConfigModel.txt	9	2
3335	MergePuzzle	BalanceProgressiveConfigModel	class	public class BalanceProgressiveConfigModel // TypeDefIndex: 3335	MergePuzzle/BalanceProgressiveConfigModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/03335_BalanceProgressiveConfigModel.txt	4	2
3336	MergePuzzle	BalanceSpawnerConfigModel	class	public class BalanceSpawnerConfigModel // TypeDefIndex: 3336	MergePuzzle/BalanceSpawnerConfigModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/03336_BalanceSpawnerConfigModel.txt	5	3
3339	MergePuzzle	BalancePerishableConfigModelItem	class	public class BalancePerishableConfigModelItem // TypeDefIndex: 3339	MergePuzzle/BalancePerishableConfigModelItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/03339_BalancePerishableConfigModelItem.txt	12	1
3671	MergePuzzle	Coordinate	struct	public struct Coordinate : IEquatable<Coordinate>, IFormattable // TypeDefIndex: 3671	MergePuzzle/Coordinate.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/03671_Coordinate.txt	9	46
4068	MergePuzzle.Item.Creation	ItemCreationHandler	class	public class ItemCreationHandler : LocationHandler // TypeDefIndex: 4068	MergePuzzle/Item/Creation/ItemCreationHandler.cs	物品创建直接依赖	code/Il2CppDumper/type_blocks/04068_ItemCreationHandler.txt	3	19
4126	MergePuzzle.RecurringEvents	RecurringEventData	class	public class RecurringEventData // TypeDefIndex: 4126	MergePuzzle/RecurringEvents/RecurringEventData.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04126_RecurringEventData.txt	2	24
4179		RecurringEventHandlerBase.	class	private sealed class RecurringEventHandlerBase.<>c__DisplayClass101_0 // TypeDefIndex: 4179	MergePuzzle/RecurringEvents/RecurringEventHandlerBase.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04179_RecurringEventHandlerBase..txt	1	4
4180		RecurringEventHandlerBase.	struct	private struct RecurringEventHandlerBase.<LoadAndGetAddressable>d__64 : IAsyncStateMachine // TypeDefIndex: 4180	MergePuzzle/RecurringEvents/RecurringEventHandlerBase.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04180_RecurringEventHandlerBase..txt	6	2
4181	MergePuzzle.RecurringEvents	RecurringEventHandlerBase	class	public abstract class RecurringEventHandlerBase : FeatureHandlerBase, ITutorialHandler, IRecurringEventHomeIconHandler, IHomeIconHandler, IFeatureHandler, INotificationHandler, IFirebaseHandler, IItemRewardConvertHandler // TypeDefIndex: 4181	MergePuzzle/RecurringEvents/RecurringEventHandlerBase.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04181_RecurringEventHandlerBase.txt	9	154
4600		ISpawnerEnergyConsumeBaseHandler.EnergyConsumeResult	struct	public struct ISpawnerEnergyConsumeBaseHandler.EnergyConsumeResult // TypeDefIndex: 4600	MergePuzzle/RecurringEvents/ISpawnerEnergyConsumeBaseHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04600_ISpawnerEnergyConsumeBaseHandler.EnergyConsumeResult.txt	3	0
4601	MergePuzzle.RecurringEvents	ISpawnerEnergyConsumeBaseHandler	interface	public interface ISpawnerEnergyConsumeBaseHandler // TypeDefIndex: 4601	MergePuzzle/RecurringEvents/ISpawnerEnergyConsumeBaseHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04601_ISpawnerEnergyConsumeBaseHandler.txt	0	0
4602	MergePuzzle.RecurringEvents	ISpawnerEnergyConsumeHandler	interface	public interface ISpawnerEnergyConsumeHandler : ISpawnerEnergyConsumeBaseHandler // TypeDefIndex: 4602	MergePuzzle/RecurringEvents/ISpawnerEnergyConsumeHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04602_ISpawnerEnergyConsumeHandler.txt	0	0
4775	MergePuzzle.EnergyMultiplier	EnergyMultiplierController	class	public class EnergyMultiplierController : BaseSubscriber, IEventReceiver<BoardEvent.InitializeBoard>, IEventReceiverBase, IEventReceiver<EnergyMultiplierEvents.PopupClosed>, IEventReceiver<CameraEvent.CameraChangeCompletedPostEvent>, IEventReceiver<EntityUpdateEvent.EnergyUpdateUI>, IEventReceiver<CanvasEvent.OpenEventScreen>, IEventReceiver<EnergyMultiplierEvents.CheckMultiplierPopups> // TypeDefIndex: 4775	MergePuzzle/EnergyMultiplier/EnergyMultiplierController.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04775_EnergyMultiplierController.txt	13	15
4776	MergePuzzle.EnergyMultiplier	EnergyMultiplierEntity	class	public class EnergyMultiplierEntity // TypeDefIndex: 4776	MergePuzzle/EnergyMultiplier/EnergyMultiplierEntity.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04776_EnergyMultiplierEntity.txt	7	4
4777		EnergyMultiplierEvents.MultiplierActivated	struct	public struct EnergyMultiplierEvents.MultiplierActivated : IEvent // TypeDefIndex: 4777	MergePuzzle/EnergyMultiplier/EnergyMultiplierEvents.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04777_EnergyMultiplierEvents.MultiplierActivated.txt	1	0
4778		EnergyMultiplierEvents.MultiplierViewChanged	struct	public struct EnergyMultiplierEvents.MultiplierViewChanged : IEvent // TypeDefIndex: 4778	MergePuzzle/EnergyMultiplier/EnergyMultiplierEvents.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04778_EnergyMultiplierEvents.MultiplierViewChanged.txt	1	0
4779		EnergyMultiplierEvents.MultiplierEntityChanged	struct	public struct EnergyMultiplierEvents.MultiplierEntityChanged : IEvent // TypeDefIndex: 4779	MergePuzzle/EnergyMultiplier/EnergyMultiplierEvents.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04779_EnergyMultiplierEvents.MultiplierEntityChanged.txt	1	0
4780		EnergyMultiplierEvents.PopupClosed	struct	public struct EnergyMultiplierEvents.PopupClosed : IEvent // TypeDefIndex: 4780	MergePuzzle/EnergyMultiplier/EnergyMultiplierEvents.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04780_EnergyMultiplierEvents.PopupClosed.txt	3	0
4781		EnergyMultiplierEvents.CheckMultiplierPopups	struct	public struct EnergyMultiplierEvents.CheckMultiplierPopups : IEvent // TypeDefIndex: 4781	MergePuzzle/EnergyMultiplier/EnergyMultiplierEvents.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04781_EnergyMultiplierEvents.CheckMultiplierPopups.txt	0	0
4782	MergePuzzle.EnergyMultiplier	EnergyMultiplierEvents	class	public class EnergyMultiplierEvents // TypeDefIndex: 4782	MergePuzzle/EnergyMultiplier/EnergyMultiplierEvents.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04782_EnergyMultiplierEvents.txt	0	6
4783	MergePuzzle.EnergyMultiplier	EnergyMultiplierHandler	class	public class EnergyMultiplierHandler // TypeDefIndex: 4783	MergePuzzle/EnergyMultiplier/EnergyMultiplierHandler.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04783_EnergyMultiplierHandler.txt	7	18
4784	MergePuzzle.EnergyMultiplier	KiteEnergyMultiplierConfig	class	public class KiteEnergyMultiplierConfig // TypeDefIndex: 4784	MergePuzzle/EnergyMultiplier/KiteEnergyMultiplierConfig.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04784_KiteEnergyMultiplierConfig.txt	5	3
4785	MergePuzzle.EnergyMultiplier	EnergyMultiplierOptions	class	public class EnergyMultiplierOptions // TypeDefIndex: 4785	MergePuzzle/EnergyMultiplier/EnergyMultiplierOptions.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04785_EnergyMultiplierOptions.txt	6	3
4786	MergePuzzle.EnergyMultiplier	SpawnerOptions	class	public class SpawnerOptions // TypeDefIndex: 4786	MergePuzzle/EnergyMultiplier/SpawnerOptions.cs	生成器能量倍率	code/Il2CppDumper/type_blocks/04786_SpawnerOptions.txt	2	1
4903	MergePuzzle.DailyChallenge	NonProgressiveRewardSpawnerData	class	public class NonProgressiveRewardSpawnerData : DailyChallengeDayData // TypeDefIndex: 4903	MergePuzzle/DailyChallenge/NonProgressiveRewardSpawnerData.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04903_NonProgressiveRewardSpawnerData.txt	0	1
4905	MergePuzzle.DailyChallenge	ProgressiveRewardSpawnerData	class	public class ProgressiveRewardSpawnerData : DailyChallengeDayData // TypeDefIndex: 4905	MergePuzzle/DailyChallenge/ProgressiveRewardSpawnerData.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04905_ProgressiveRewardSpawnerData.txt	0	1
4975		NonProgressiveRewardSpawnerHandler.	class	private sealed class NonProgressiveRewardSpawnerHandler.<>c__DisplayClass3_0 // TypeDefIndex: 4975	MergePuzzle/DailyChallenge/NonProgressiveRewardSpawnerHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04975_NonProgressiveRewardSpawnerHandler..txt	1	4
4976	MergePuzzle.DailyChallenge	NonProgressiveRewardSpawnerHandler	class	public class NonProgressiveRewardSpawnerHandler : DailyChallengeDayHandler<NonProgressiveRewardSpawnerDayConfig>, IBoardItemHandler, IFeatureHandler // TypeDefIndex: 4976	MergePuzzle/DailyChallenge/NonProgressiveRewardSpawnerHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04976_NonProgressiveRewardSpawnerHandler.txt	0	10
4981		ProgressiveRewardSpawnerHandler.	class	private sealed class ProgressiveRewardSpawnerHandler.<>c__DisplayClass2_0 // TypeDefIndex: 4981	MergePuzzle/DailyChallenge/ProgressiveRewardSpawnerHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04981_ProgressiveRewardSpawnerHandler..txt	1	4
4982		ProgressiveRewardSpawnerHandler.	class	private sealed class ProgressiveRewardSpawnerHandler.<>c__DisplayClass5_0 // TypeDefIndex: 4982	MergePuzzle/DailyChallenge/ProgressiveRewardSpawnerHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04982_ProgressiveRewardSpawnerHandler..txt	1	2
4983	MergePuzzle.DailyChallenge	ProgressiveRewardSpawnerHandler	class	public class ProgressiveRewardSpawnerHandler : DailyChallengeDayHandler<ProgressiveRewardSpawnerDayConfig>, IBoardItemHandler, IFeatureHandler // TypeDefIndex: 4983	MergePuzzle/DailyChallenge/ProgressiveRewardSpawnerHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/04983_ProgressiveRewardSpawnerHandler.txt	0	11
5023	MergePuzzle.Locations	BoardLocation	class	public class BoardLocation : MacroLocationBase // TypeDefIndex: 5023	MergePuzzle/Locations/BoardLocation.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05023_BoardLocation.txt	0	1
5027	MergePuzzle.Locations	InventoryLocation	class	public class InventoryLocation : LocationBase // TypeDefIndex: 5027	MergePuzzle/Locations/InventoryLocation.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05027_InventoryLocation.txt	0	1
5030	MergePuzzle.Locations	LocationBase	class	public abstract class LocationBase // TypeDefIndex: 5030	MergePuzzle/Locations/LocationBase.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05030_LocationBase.txt	1	1
5031	MergePuzzle.Locations	MacroLocationBase	class	public abstract class MacroLocationBase : LocationBase // TypeDefIndex: 5031	MergePuzzle/Locations/MacroLocationBase.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05031_MacroLocationBase.txt	0	1
5032		LocationHandler.	class	private sealed class LocationHandler.<>c__11<T> // TypeDefIndex: 5032	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05032_LocationHandler..txt	2	0
5033		LocationHandler.	class	private sealed class LocationHandler.<>c__14<T> // TypeDefIndex: 5033	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05033_LocationHandler..txt	2	0
5034		LocationHandler.	class	private sealed class LocationHandler.<>c__4<T> // TypeDefIndex: 5034	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05034_LocationHandler..txt	2	0
5035		LocationHandler.	class	private sealed class LocationHandler.<>c__5<T, T2> // TypeDefIndex: 5035	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05035_LocationHandler..txt	2	0
5036		LocationHandler.	class	private sealed class LocationHandler.<>c__6<T1, T2, T3> // TypeDefIndex: 5036	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05036_LocationHandler..txt	2	0
5037		LocationHandler.	class	private sealed class LocationHandler.<>c__7<T1, T2, T3, T4> // TypeDefIndex: 5037	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05037_LocationHandler..txt	2	0
5038		LocationHandler.	class	private sealed class LocationHandler.<>c__8<T1, T2, T3, T4, T5> // TypeDefIndex: 5038	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05038_LocationHandler..txt	2	0
5039	MergePuzzle.Locations	LocationHandler	class	public class LocationHandler // TypeDefIndex: 5039	MergePuzzle/Locations/LocationHandler.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05039_LocationHandler.txt	1	8
5041	MergePuzzle.Locations	BoardTaskLocation	class	public class BoardTaskLocation : LocationBase // TypeDefIndex: 5041	MergePuzzle/Locations/BoardTaskLocation.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05041_BoardTaskLocation.txt	1	4
5042	MergePuzzle.Locations	BubbleLocation	class	public class BubbleLocation : LocationBase // TypeDefIndex: 5042	MergePuzzle/Locations/BubbleLocation.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05042_BubbleLocation.txt	0	1
5043	MergePuzzle.Locations	JellyLocation	class	public class JellyLocation : LocationBase // TypeDefIndex: 5043	MergePuzzle/Locations/JellyLocation.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05043_JellyLocation.txt	0	1
5044	MergePuzzle.Locations	MergeLocation	class	public class MergeLocation : LocationBase // TypeDefIndex: 5044	MergePuzzle/Locations/MergeLocation.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05044_MergeLocation.txt	0	1
5045	MergePuzzle.Locations	PerishableSpawnerLocation	class	public class PerishableSpawnerLocation : LocationBase // TypeDefIndex: 5045	MergePuzzle/Locations/PerishableSpawnerLocation.cs	物品位置/流转直接依赖	code/Il2CppDumper/type_blocks/05045_PerishableSpawnerLocation.txt	0	1
5052	MergePuzzle.Locations	RecurringEventSpawnerLocation	class	public class RecurringEventSpawnerLocation : RecurringEventLocation // TypeDefIndex: 5052	MergePuzzle/Locations/RecurringEventSpawnerLocation.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05052_RecurringEventSpawnerLocation.txt	0	1
5382		KiteEventBoardConfig.	class	private sealed class KiteEventBoardConfig.<>c // TypeDefIndex: 5382	MergePuzzle/BoardEvents/KiteEventBoardConfig.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05382_KiteEventBoardConfig..txt	3	4
5383	MergePuzzle.BoardEvents	KiteEventBoardConfig	class	public class KiteEventBoardConfig // TypeDefIndex: 5383	MergePuzzle/BoardEvents/KiteEventBoardConfig.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05383_KiteEventBoardConfig.txt	1	3
5384	MergePuzzle.BoardEvents	EventBoardConfigItem	class	public class EventBoardConfigItem // TypeDefIndex: 5384	MergePuzzle/BoardEvents/EventBoardConfigItem.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05384_EventBoardConfigItem.txt	27	4
5385		BoardEventHandler.	class	private sealed class BoardEventHandler.<>c // TypeDefIndex: 5385	MergePuzzle/BoardEvents/BoardEventHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05385_BoardEventHandler..txt	5	6
5386		BoardEventHandler.	class	private sealed class BoardEventHandler.<>c__DisplayClass4_0 // TypeDefIndex: 5386	MergePuzzle/BoardEvents/BoardEventHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05386_BoardEventHandler..txt	1	2
5387		BoardEventHandler.	class	private sealed class BoardEventHandler.<>c__DisplayClass7_0 // TypeDefIndex: 5387	MergePuzzle/BoardEvents/BoardEventHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05387_BoardEventHandler..txt	1	2
5388	MergePuzzle.BoardEvents	BoardEventHandler	class	public class BoardEventHandler : BoardEventHandlerBase // TypeDefIndex: 5388	MergePuzzle/BoardEvents/BoardEventHandler.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05388_BoardEventHandler.txt	0	16
5389		BoardEventHandlerBase.	struct	private struct BoardEventHandlerBase.<CheckAndDownloadRequiredRunningConfigAddressable>d__16 : IAsyncStateMachine // TypeDefIndex: 5389	MergePuzzle/BoardEvents/BoardEventHandlerBase.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05389_BoardEventHandlerBase..txt	9	2
5390		BoardEventHandlerBase.	struct	private struct BoardEventHandlerBase.<LoadBoardData>d__11 : IAsyncStateMachine // TypeDefIndex: 5390	MergePuzzle/BoardEvents/BoardEventHandlerBase.cs	关键类型的基类、接口、枚举或签名直接依赖	code/Il2CppDumper/type_blocks/05390_BoardEventHandlerBase..txt	9	2
